A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,Class
0.313686,-0.261855,0.027637,-0.633743,0.204273,-0.174115,1.5782,-1.634031,-2.364403,2.717243,-0.602402,1.326444,-0.747601,-0.049758,1.09951,2.332732,1.131346,2.142238,0.293505,0.55121,0
-0.534006,-0.049067,-0.415679,0.153305,0.55876,-0.130471,-0.157679,0.4481,-0.003162,1.401463,-0.067083,-0.293827,0.052272,-0.299488,-0.023492,0.418142,0.50585,-0.087755,-0.484058,0.396162,1
-0.275661,0.65867,0.874733,0.310983,-1.607101,-0.131794,-0.767245,-0.334641,0.738961,-0.250003,-0.165313,-0.002498,0.298387,-0.005332,-0.238662,-0.103363,0.32819,0.418468,-0.183636,0.341557,1
-0.301227,0.57729,0.590207,-0.23049,0.097524,-0.456472,0.70269,0.6838,-0.527014,1.431122,0.864451,0.158465,0.356608,0.064,-0.752679,0.982995,-0.539997,0.427612,0.046099,-0.816589,1
0.351361,-0.056405,-1.122781,-0.145948,-0.101203,0.180981,-0.147805,-1.53813,0.110209,0.654596,-0.055217,0.642684,0.299048,0.143428,1.083571,-0.259683,-0.678772,0.579153,-0.236651,0.682665,1
0.053996,-0.399267,1.19685,-0.112399,-0.788693,-0.373153,0.70269,-0.23874,0.904456,-0.057894,-0.956425,0.977247,-0.964606,0.390465,-0.46645,0.671669,0.028515,-0.113229,-0.383464,0.044943,1
0.357416,-0.242511,2.70892,1.459683,0.029044,-1.302221,1.298432,-0.369084,0.030719,-0.052501,-0.891158,-1.23965,0.373148,-1.028482,3.606506,-0.281357,1.418954,-1.436594,1.28449,0.305155,0
-1.638023,-0.256519,0.61354,0.076143,2.476211,-0.465068,0.99694,-0.221856,0.492021,-0.502778,0.876977,-0.631716,-1.192858,-1.238497,1.55575,0.403692,1.05693,1.624258,-1.014214,1.127587,0
0.672946,-0.235173,-0.036528,2.723791,0.606427,-0.366541,-2.201633,0.798611,0.129755,0.31891,0.956088,-1.134559,2.142264,0.627405,1.086892,-2.034373,2.161102,-0.219046,-0.857206,-0.01438,0
0.954837,-0.392596,0.55132,-0.028528,0.031729,0.957298,-1.2965,1.121433,-0.29506,-0.65714,-1.321655,0.625391,0.058226,0.120542,-2.246915,-2.541428,-0.796765,-0.138051,-0.104792,-1.283758,0
-0.334192,0.0103,-1.023618,-0.218413,-0.007882,2.457692,0.995624,0.744583,0.898592,0.389687,0.433954,-0.249928,2.647726,0.153525,-0.767289,-0.666246,0.106953,-0.183121,0.400896,0.469641,0
-0.144471,-0.611387,0.371142,0.759862,0.675579,-0.359267,-0.056963,-0.168502,-0.110669,0.21443,-0.562847,0.468419,1.223303,-0.189768,-0.273859,0.973143,1.058271,0.829325,0.143974,1.748456,1
-0.085267,-0.418611,-1.155187,0.110363,0.616498,2.216333,-2.168719,-0.141488,-3.795222,2.735443,0.940266,-1.520337,-0.144223,-0.17496,-2.088858,1.199741,-0.082104,-0.060321,2.76553,1.622395,0
-0.312664,0.726041,0.069765,0.296892,0.727947,0.78471,0.602632,-0.121227,-0.145202,-0.235173,-0.08752,1.196077,0.484296,0.366906,0.780075,-0.688577,0.635239,-0.317025,0.337005,0.836365,1
0.208061,-1.227071,1.983023,0.370699,0.891091,0.977136,1.694057,0.219153,-0.515937,1.002415,-1.168047,2.410615,-0.050276,-1.451878,-1.370297,-0.665589,-0.839672,-2.174699,-0.658058,-1.58981,0
0.882851,0.619314,0.844271,-0.178154,0.184132,-0.441263,0.481509,-0.013845,-0.400612,0.856142,-0.495602,0.254245,0.186577,-0.89655,-0.655056,0.14491,0.557471,1.833932,1.491795,0.183812,1
-0.19762,0.879462,0.123559,0.428402,-0.106574,0.780081,-0.176111,-0.074628,0.520038,0.737506,0.189369,0.122548,1.614969,-0.554602,-0.249952,-0.099422,0.185392,0.886152,0.183396,-0.976357,1
-0.133707,1.572524,-0.682706,-0.158025,0.333177,-0.055088,1.44062,0.715542,-0.87299,-0.065982,0.48208,0.040736,0.365208,-0.108993,0.578187,0.325532,0.060024,-1.046639,0.351279,-0.234145,1
0.730804,-1.04897,0.846864,0.128479,-0.128058,-0.446553,0.028613,0.704736,0.085449,-0.119234,0.770177,0.429176,0.100569,0.416717,0.202968,0.349834,0.301373,-0.264116,-0.441237,0.758841,1
-0.466728,-0.091758,0.302441,-0.24391,0.399644,0.690811,-0.162945,0.24009,0.493975,-0.446157,-0.041372,0.359336,0.406228,-0.156112,-0.103184,0.87922,-0.061321,2.16314,-0.054495,1.493637,1
0.977711,-0.181809,0.365309,1.069179,0.552046,-0.724942,-0.568445,-0.147566,0.398848,-0.392231,0.267161,0.266882,0.258029,-0.171594,-0.215418,-0.440304,-0.20613,-0.134131,0.421966,-0.258414,1
0.38029,-0.061741,0.26485,0.548506,-0.679258,0.235204,0.278759,0.341393,1.035419,0.281836,0.112895,-0.347038,0.179961,0.329884,-0.453168,-0.530287,0.594344,0.21206,1.344303,-0.133026,1
-0.356394,1.398424,0.682241,-1.819347,-1.632613,-1.043007,0.311015,0.79726,0.952671,0.43148,-1.615685,-1.174467,2.452554,-0.229483,-0.508288,-0.641944,4.663088,-1.091056,-0.813027,-0.096624,0
0.650072,0.125699,0.538357,1.999143,0.244556,0.052697,0.398566,-0.349499,-0.134125,0.191511,-0.083565,0.778372,0.373809,1.596705,1.391716,0.538994,0.626524,0.533429,-0.819144,-0.049435,1
-0.245387,-0.225834,-0.069582,0.838365,0.289538,0.598896,-1.563761,-0.252922,-0.137383,-0.166419,0.400991,-1.187104,0.868024,-0.523638,-1.394869,-0.861317,0.405287,0.242106,0.926974,0.512785,1
0.343288,1.305705,-0.121432,-0.09898,-0.01191,-0.127165,0.521664,0.658812,-0.384323,0.051979,-0.873358,-1.254283,-1.070462,1.598725,0.620026,-1.123383,0.283272,0.075543,0.398177,-0.144487,1
-0.164654,0.226423,0.08856,-0.552556,0.15392,-0.044508,0.535488,-0.0699,0.119982,0.215104,0.195302,1.302499,-0.060861,-0.370839,0.381612,-0.709595,-0.373734,0.082728,-0.159167,1.073657,1
2.015124,0.272449,-0.383273,-0.206335,-0.956537,-1.622931,0.60329,0.63585,-0.694464,-0.001946,0.54471,0.298809,-0.054907,-1.727186,-0.22538,2.035199,1.524209,-0.087102,0.129021,-0.339309,0
-0.517186,0.181064,0.060043,1.446264,-0.46039,0.870673,2.822346,0.121226,-0.139989,-0.138782,-0.036098,0.429176,-2.42674,-0.184383,0.799334,-0.4495,1.499403,0.998501,-0.371229,1.829351,0
0.590195,-1.118343,-1.978303,-1.165822,-0.05555,-0.25082,-0.340681,0.578444,3.179692,-0.497386,-2.191219,-1.237655,-1.466098,-0.053797,0.624011,0.937675,-0.230265,-0.84415,-1.13112,1.056804,0
1.743998,1.214319,-1.81044,0.06004,0.79307,0.679569,1.117405,-1.755595,1.562528,-0.316736,1.574474,0.152479,-3.10951,-1.033194,-2.3545,-0.414032,1.027432,0.429572,0.390701,-2.241689,0
-0.255478,0.716036,0.110596,0.334467,-0.726255,-0.375137,0.642129,-0.402852,1.66808,-0.113841,-1.081025,0.934014,0.522669,-0.193134,-0.180885,-0.278073,-0.26982,-0.563931,-0.177518,-0.467392,1
0.91178,0.741383,0.522154,1.527451,1.707485,0.417711,-0.380177,0.271831,-1.155766,0.094446,-0.520654,-0.267222,-0.112466,1.013779,0.666513,-0.646542,0.564846,-0.571116,0.014154,-0.373689,1
0.033813,2.05213,-2.084595,-0.91555,0.216358,-1.271803,1.015372,0.393396,-1.355794,-1.352778,0.743806,-0.489377,2.316926,-1.524575,0.885668,-0.940791,0.34428,-1.079298,-0.476581,-0.044042,0
0.40451,0.127033,-0.404013,-0.037251,0.029715,0.547318,-0.470361,0.112447,-0.072879,-0.909241,0.723369,0.789014,0.500836,-0.146015,0.611393,-0.094824,0.323497,-0.192265,0.685685,0.575479,1
2.243867,0.467894,0.317996,1.641516,0.155934,1.164933,-2.657161,0.490648,-0.280725,1.404159,-0.183772,-0.815293,1.438322,-0.028218,-1.65387,2.184294,1.571138,0.186585,-0.095956,-0.524693,0
-0.578408,0.407193,1.347863,0.178802,0.489608,-0.409522,0.879109,-0.350849,-0.81435,-0.287751,-0.090817,-0.007819,0.377117,1.31332,-0.151,0.940303,0.365733,0.033739,-0.857206,0.398184,1
-0.190219,0.341155,0.512432,-0.066102,-1.039116,1.085582,0.140521,-0.355577,-1.035879,0.308799,-0.668328,0.655322,0.537224,-0.01139,-0.853623,0.23752,-1.070294,-0.41631,-0.681847,-0.052131,1
2.338727,-0.381923,-1.75859,0.321718,-0.185125,-1.85371,-2.025872,-0.389345,-1.712195,0.39171,-0.125098,-0.798,0.252075,-0.181018,0.200312,-2.169676,0.916143,-0.442437,-1.28473,3.727013,0
0.413929,-0.319888,-0.812979,-0.091599,-0.128058,0.38002,0.061527,1.566494,0.219019,0.035128,0.570421,-0.15947,-0.563015,-1.118681,-0.065995,0.296632,0.432104,1.193805,-1.423386,0.787828,1
0.021703,-0.240509,0.172816,-1.002106,1.653103,0.251074,0.241896,0.894512,1.021736,0.145001,-0.81864,-0.18541,-0.855442,-0.060528,-0.714161,0.470686,0.266512,0.554985,-0.085081,-0.246279,1
-0.271625,-0.770145,0.017915,-0.151987,0.629926,-0.815535,0.084567,-0.826302,1.492812,1.181717,0.350887,0.15514,-0.566323,0.41739,-0.356873,0.588254,-0.49709,-0.109963,0.589169,0.945573,1
-0.603301,0.413863,-0.955566,0.227782,-0.655089,0.901752,-2.889533,-2.84765,1.951508,-1.161343,-0.082246,0.05936,-0.328148,-1.441108,-0.663025,0.361656,2.151716,-2.600579,1.599865,0.515482,0
0.359435,0.555944,0.260961,1.237592,-0.007211,0.351586,1.310939,-0.146216,0.450973,-0.522326,0.145858,-0.100273,0.10123,-1.673336,-0.734084,0.774788,1.28286,0.74441,0.037263,-0.108758,1
0.40451,0.399855,0.708814,-0.415007,1.252963,-0.442585,-0.495376,1.091717,0.25746,0.457768,0.565806,-0.174103,1.368193,0.129966,-0.338278,-0.073806,0.755914,1.733994,0.429443,0.262011,1
-0.26086,1.258345,-0.230964,-0.877976,-3.236531,-2.723925,2.863817,1.957527,0.214458,-0.728591,-0.647232,-1.203733,1.46214,-0.472481,-0.223387,0.525858,-1.024036,-1.097588,1.953303,-0.433012,0
-1.864074,0.205078,-0.093562,-0.151316,0.286852,-0.098731,-0.278802,1.268661,-2.261457,-1.068995,-0.170587,-0.002498,-1.077739,-3.604531,1.209087,-1.566727,0.017118,-0.440478,-0.709714,1.470042,0
0.024395,0.177729,-0.459752,-0.260684,-0.78735,0.362166,-0.150438,0.497401,-2.067294,-2.134696,0.699636,-2.385014,1.658635,-0.233522,0.57221,1.220102,-3.192155,-1.701136,-0.981589,-1.151629,0
-0.153217,-0.073081,0.242165,0.622984,0.550032,-0.002187,0.433454,-0.137436,0.277007,-1.179542,0.505814,-0.202038,-1.022165,0.625386,0.083429,-0.372653,-0.194733,1.095826,0.480419,-0.877934,1
-0.16129,0.331817,-1.123429,-0.438491,-1.245229,0.426308,0.018739,0.587224,0.935079,0.103209,0.78534,0.039406,0.906397,1.372555,0.07546,1.96295,-0.210823,-0.219046,1.173021,0.576827,1
-0.54477,-0.129113,-0.721593,-0.270748,1.883385,-0.255449,-1.081902,-0.070575,-0.139338,-0.254047,-1.139699,0.717179,0.605369,-1.37043,1.613527,-0.372653,0.969106,0.857412,0.104552,-0.749851,1
1.990905,-0.392596,1.572761,-0.618311,-0.103217,-1.386862,0.17146,-0.148917,1.242614,0.782669,0.29485,-1.743158,-0.127021,-1.32735,-4.289038,0.193514,-0.04322,-3.643071,0.582373,-0.82333,0
-0.12967,1.425106,2.06015,-1.014854,-1.796429,-1.456955,1.867184,1.089015,0.361709,-1.230771,2.933209,0.535597,-0.604034,-0.032257,0.914224,2.433224,-0.906043,-0.207942,0.052896,-1.707782,0
0.303595,-0.654078,0.380215,-1.805257,-0.171026,0.4435,-0.755396,-0.286015,-2.029503,-1.745085,-1.336818,0.677271,1.308649,1.447945,1.74502,1.52092,-0.728383,-1.698523,-1.532136,-2.10619,0
0.574721,-0.204489,-0.531045,0.337821,-2.639006,-0.537145,1.083175,-2.221593,-2.862844,0.505627,-1.740285,-1.007518,0.694685,-0.240253,-0.265226,-1.490538,1.00866,-1.25566,-0.687284,-2.46415,0
-0.174746,0.16172,-2.752162,0.77932,-1.705793,-1.225515,-0.379519,-1.783285,-0.363473,-2.256029,-0.071039,-1.316806,-0.507441,-0.778753,-0.886828,-1.003187,0.508531,-0.535191,-0.2618,2.369999,0
1.199053,-1.209061,-0.587432,1.226186,2.130452,-0.330171,-2.262853,-1.117381,-1.361006,-1.288741,-0.526588,0.753762,0.398288,0.547303,-0.827059,-0.877081,-0.747155,1.332281,-1.743519,-0.852992,0
1.298623,0.275118,-1.833772,0.298905,-1.360034,0.23851,0.079959,-2.312091,0.604089,-0.092945,3.382165,0.681262,-0.490239,2.231462,-0.645758,-0.140801,-0.494409,-1.368009,-0.511925,-1.713175,0
-0.725745,0.388516,0.047728,-0.600866,-0.316715,0.559221,1.412314,-1.061327,0.879045,-0.674666,-0.798203,0.129199,-0.683426,0.986181,0.288637,-0.059357,-0.377086,-0.162872,0.230974,0.587613,1
-0.359085,-0.05974,-0.823997,-1.818676,0.331163,1.56301,1.811889,1.2018,1.179413,-0.371335,-0.810069,0.026103,-0.416802,-0.141977,0.905591,-0.888246,-1.17689,-0.53911,-0.161886,-0.063592,0
0.816919,-0.197818,0.990099,1.324818,1.057592,0.008393,-0.894292,-0.571016,1.033464,-0.154285,-1.831922,-0.69956,-1.71089,0.989546,-0.116467,-0.022575,0.223605,-0.060974,0.180677,1.517231,0
0.798081,0.978852,0.429473,0.779991,-0.614806,-0.195936,0.70269,0.527117,-0.052029,0.64044,-0.504173,0.269543,-0.150177,-0.998865,0.765465,-1.008442,0.15053,-0.253665,-0.227815,1.117475,1
-2.075324,0.028977,0.548079,-0.486801,1.081762,-0.211806,-0.997642,1.263933,0.159075,-2.920659,0.994325,-0.443483,2.027807,-0.179672,-0.391406,-0.715506,-1.308962,-0.566544,-0.664855,-0.792321,0
-0.145144,-0.431952,0.35105,-1.262442,-0.011239,0.339022,1.68155,-0.113798,-0.06506,1.290916,0.311332,1.01516,-0.199797,-0.522965,-0.9891,-0.159191,0.50719,1.287211,-0.123143,-0.191001,1
1.563695,1.034884,-0.300313,0.888688,-1.29961,-0.95506,-0.47102,-0.573042,-1.749334,0.842661,0.024554,-0.398918,-0.418787,0.373637,-0.313706,0.057555,0.647977,-0.076651,-1.388042,-0.424248,0
0.514172,0.650665,-0.10458,-0.258671,-1.514451,0.376713,-0.160312,0.471738,1.088847,1.60975,-0.116528,0.081975,-0.656962,0.33123,0.91356,0.916658,-1.053534,0.048762,-0.090518,0.079997,1
0.178459,-0.029723,0.821587,-0.635756,-0.432863,-0.889596,-0.304475,-0.098265,-0.120442,-0.098338,-0.245084,-0.063025,0.691377,-0.368147,-0.151,-0.236038,0.86251,-0.229497,-0.89323,0.407622,1
0.479861,-1.189717,-0.149949,0.045279,0.768901,0.860093,0.678992,-0.133384,0.006611,-0.046435,0.196621,-1.621438,0.522007,-0.186403,-0.709512,0.200082,-0.259764,-0.668441,0.496052,0.824231,1
0.356071,-1.52791,-0.350867,-1.45501,0.738017,1.538544,1.529487,1.555688,0.053523,0.589885,-1.001255,-0.107589,1.858438,2.510809,0.547638,-0.847524,1.756172,1.082109,-1.572238,-1.03568,0
0.188551,0.423869,-0.095507,0.638416,0.979041,-0.014751,1.080542,-0.138787,-1.048911,0.816372,-0.238491,-0.298483,0.164082,-0.611818,-0.668338,0.548189,-0.040538,0.564782,0.224857,-0.063592,1
0.009594,-1.160367,-0.273092,-0.47942,-0.307987,-2.221369,0.068768,0.500778,-0.405173,0.261614,-1.158159,2.830315,-1.730076,-0.112359,-0.999062,-2.415978,1.13738,-0.812143,-1.313956,-0.710751,0
-0.583791,0.268447,-0.265315,1.223502,2.405045,-0.142374,0.734946,-0.16445,-2.32531,0.446983,-0.591854,-1.352723,2.784015,-0.113705,-0.142367,1.838157,-1.37064,-1.869006,0.56674,1.54487,0
0.360107,1.587866,0.622613,-0.123806,-0.200567,-0.51334,0.875817,0.964749,0.01052,-0.074071,-0.81864,0.42851,0.918967,-0.475173,0.147183,0.607959,1.199058,1.017444,0.206505,-0.131004,1
-0.04221,-0.231838,-0.637337,0.451886,-0.073005,-0.673364,1.391249,-1.00257,-0.059848,0.196904,1.883008,0.84422,-0.10982,0.881173,0.859768,1.116327,-0.733076,-1.874884,0.555865,-0.45391,0
-0.123615,-0.333229,-0.172633,1.230883,0.979041,-1.959511,0.054945,-1.756271,1.522783,-1.95135,1.290992,0.187066,1.802202,-0.729615,-1.16044,0.225041,-0.015733,0.070317,-2.45991,1.003548,0
0.168368,-1.032294,-0.431882,0.89741,-0.69,-0.677332,-1.447904,-0.980284,1.36641,1.443255,-0.131032,0.285506,0.774077,1.695655,-1.65719,1.002699,-0.012381,-1.462068,0.245247,-0.299535,0
-0.50104,-0.814837,1.553966,0.510932,-1.110953,-0.173453,-0.655996,-0.137436,-0.038346,-0.509519,-0.892477,-0.249263,-0.372475,-2.410408,0.394894,0.132431,0.65267,-2.377841,-0.199948,0.234372,0
0.160967,1.038219,-0.121432,-1.406701,-0.156928,0.396551,0.88635,-0.941788,0.629499,0.351265,-0.044009,0.395919,0.248105,-0.014083,0.033621,-1.39136,-0.101546,0.364906,0.452552,0.034831,1
0.675637,0.641326,-0.518083,0.518312,-0.229436,0.315216,0.176726,-0.167152,0.584542,-0.218996,-0.184432,-0.06502,-0.559046,1.390056,-0.18819,-1.279703,1.490018,-0.601163,-0.110229,0.155499,1
0.206043,0.280454,-0.200503,-0.211032,-0.156256,-2.425698,0.52298,0.134058,-1.564292,1.075214,0.050265,0.290162,-1.587832,-0.233522,1.046381,-0.751631,-0.625139,-0.622065,0.366912,0.101569,0
-0.091995,0.574622,-1.275738,-0.297587,-1.227773,-1.295608,0.395274,0.188087,0.245081,-0.844531,2.28186,-0.222657,-0.171349,-0.952419,-2.331257,-2.420576,1.909026,-2.61299,1.76367,-0.116173,0
-0.474802,1.189639,2.379026,1.563013,-0.840389,-0.121875,-1.388001,-3.125898,-0.21166,-1.742389,0.720732,-0.138185,0.175329,-0.324393,0.657216,0.227011,-0.12434,-0.771646,-1.556605,-0.178867,0
1.694885,-1.185715,-0.173281,-2.038083,1.318758,-0.449859,0.281392,-0.214427,0.351285,-0.055197,-2.381086,0.129864,-0.463114,-0.130533,-0.892141,-0.988738,1.974057,-1.08779,1.78474,-0.345376,0
-0.387341,-0.475977,0.820939,-0.065432,-0.08979,1.080953,-0.190593,0.125279,-1.164888,0.258244,-0.027528,-0.223323,-0.385707,-0.327759,-0.156313,0.42668,-0.128362,0.512527,-0.039542,0.569412,1
0.478515,0.330483,0.564282,-0.304968,-0.139472,0.843561,0.266252,-0.680424,0.289387,-0.959122,-0.906321,1.077018,0.29971,-0.314297,-0.101192,1.204996,-0.155179,-0.61292,0.813466,0.551884,1
-0.143125,0.438544,0.117078,0.62701,-0.175726,-0.22966,-0.0043,-0.498077,0.809329,0.424065,0.014006,0.152479,0.455186,0.93637,-0.564073,0.745231,0.536018,-0.130212,-0.061292,0.941529,1
1.089391,-0.187146,-0.093562,-0.143935,0.034415,0.163788,-0.46312,0.039508,-0.099593,0.910742,-0.365728,0.017457,1.493897,-0.547871,0.00108,-0.646542,0.017788,0.468763,1.065631,0.071233,1
-0.060375,-0.242511,0.311514,0.149279,0.621869,-0.347364,-1.006858,2.037219,0.771539,0.519782,0.033783,0.742454,1.184268,-0.206597,-0.077284,-0.109931,0.180699,-1.402628,0.839295,-0.13033,1
-0.439818,0.585961,0.300496,-0.202309,0.930031,1.317022,0.251111,-0.787131,0.719414,0.485405,0.294191,-0.335731,-0.20509,0.068038,-0.195495,-0.768707,0.274557,0.258436,0.510326,0.642217,1
0.177786,-0.876872,-1.365827,-1.396636,-0.285832,0.13337,-0.353846,0.148916,-1.996274,2.522438,-0.74678,-2.066414,1.319896,-0.31497,-1.050862,-1.425514,0.784071,0.696074,-0.700198,0.555929,0
-0.406179,-0.305213,-0.313924,0.730339,-1.999184,0.798596,0.739554,0.371785,-0.283332,0.881757,1.111673,0.021447,-0.600065,0.574228,-0.382109,0.295976,0.552108,-0.501878,-0.095956,-0.082467,1
-0.27297,0.930825,0.796958,-0.150645,0.066641,0.381342,-0.144514,-0.17323,-1.306927,-0.036998,0.387806,0.06069,0.817081,0.02092,-1.237476,-0.06067,-0.084115,0.737878,-0.148972,-0.210551,1
-0.200984,0.971514,-1.081301,0.17075,2.089498,0.254381,0.569718,0.757414,1.565134,-0.190685,0.485377,-0.098942,0.959986,0.521725,-1.486515,0.595479,0.477022,2.278101,-0.431042,0.930743,1
-0.34563,-0.164466,-0.328831,-0.920918,0.243884,-0.606577,0.415681,-0.713517,0.542191,0.277118,0.073339,0.276194,-0.091295,-0.901935,-0.331637,0.45952,0.492441,-0.398674,0.965717,1.234099,1
-0.022699,-0.541347,-0.792887,0.290854,0.19286,0.3172,0.62238,0.253597,-0.279422,-0.142826,0.896755,0.679267,0.786647,-0.059855,-0.546142,-0.592027,0.463613,-0.140663,0.615677,1.170731,1
-0.771494,-0.391929,0.8689,0.262673,0.457382,1.32628,-0.583585,-0.57912,-0.03574,-0.398298,1.596889,0.419198,0.946092,0.080828,0.659872,-0.257055,-0.946938,0.340085,0.611599,-0.284705,1
0.720713,0.9455,0.029581,0.405589,-0.082405,0.602864,-0.081319,1.434124,-0.029876,0.950512,-1.327588,1.526649,-1.978838,-0.090146,0.430092,-0.804832,0.305396,0.505995,0.241849,0.301784,1
0.176441,-0.598714,-0.177818,-0.747137,0.216358,0.155853,-0.827148,-0.279261,0.644485,1.436514,0.854562,1.365021,0.054257,1.204946,0.580844,-0.180866,-0.792743,0.232962,-0.464347,-0.665585,1
-1.87282,-0.120441,1.023153,1.198676,-1.28954,-0.090796,-0.256421,-0.907345,-0.10676,0.418672,-0.180476,0.258901,0.120417,-0.21602,-0.404688,1.147197,-0.051935,-0.091674,-0.807589,0.513459,1
-0.292481,0.248436,0.289478,0.092917,1.553068,-0.147664,0.102999,0.271831,0.120634,0.53596,0.168272,0.827592,0.687407,0.433545,1.383083,-0.050818,0.924858,0.332247,0.867162,-0.540198,1
0.915816,2.329622,1.358233,0.990004,1.814905,1.151046,-1.738863,1.741412,1.060178,1.057014,-3.23285,0.979908,0.161436,-0.157458,0.701047,0.415514,-0.930848,0.777723,1.572678,0.75547,0
-0.110832,-0.526005,0.406788,-0.088244,-0.313358,0.298685,0.035854,0.453503,1.30386,0.65864,-0.825892,-0.092291,0.267953,-0.064567,-0.386757,-1.288241,-0.492397,0.095138,-0.802831,-0.133026,1
-2.982893,-0.807499,0.646594,-0.194929,-0.292546,1.796434,-0.280777,1.2484,-0.594776,0.124105,-0.514062,0.811629,0.064842,0.271322,1.747676,-0.993992,0.019799,0.826059,1.004459,2.218995,0
-0.044901,-0.013046,-0.259482,-0.157354,2.000205,-0.831405,0.426213,-0.706763,-0.147156,0.585167,-1.088936,1.955662,1.207424,1.423039,-1.075434,-0.257055,0.228968,0.752901,0.349919,-0.015729,0
-0.255478,0.099017,-0.16356,-0.401587,0.156605,-0.476309,0.30509,-0.489973,-4.416155,-0.41852,-3.375909,-2.155542,0.520684,1.610841,-0.297767,-0.156564,-2.864323,-0.210555,1.130881,1.687111,0
-0.361776,0.223755,0.951212,0.665926,-0.717527,-0.388362,-1.706608,-0.073952,0.520689,-0.327521,-1.574811,-1.005522,-0.512734,1.88211,-1.676449,0.316337,0.591663,1.587026,0.441677,-0.102017,0
-0.133707,1.026879,-0.097451,-0.796789,-0.219366,0.221318,-0.376886,0.600056,0.368225,-0.44009,0.851925,-0.154149,0.058888,0.972045,0.282661,-0.052789,1.485995,0.129104,-1.562722,-0.718167,1
-0.83608,0.277119,-0.36707,0.268041,0.394944,-0.31893,-0.280777,-0.612888,-0.199281,0.359354,0.530865,1.72486,-0.107835,0.500858,1.434883,-0.149339,-0.121658,0.656882,-0.015753,-0.013032,1
-2.809318,0.144377,-1.054728,-0.353278,-0.843746,0.818434,0.768518,-0.206322,1.859638,-1.012374,0.462962,-1.552264,1.526315,0.136024,-2.762261,-0.534884,-2.083961,-0.130212,-2.993465,0.365826,0
-1.856674,1.192974,1.161203,-0.27209,1.042151,1.022101,-1.83958,-2.17837,-0.711404,1.779615,0.232221,-3.225745,-0.774065,1.04407,-0.977811,-1.427484,-1.40349,-0.854601,-1.377167,-1.061971,0
-0.005207,1.046891,0.669278,-0.94306,-2.046181,-1.202371,0.253745,-2.381653,-2.198908,0.714588,-0.358476,0.636033,1.951723,-0.025526,-0.08791,1.608932,-1.169516,-0.270648,0.91406,1.093207,0
-0.152544,1.339724,-1.541469,-1.425488,-1.58226,-1.056233,-0.92589,-0.073277,-0.687948,-0.386165,0.05422,-1.022816,0.519361,-1.542077,-1.03426,0.734066,-1.142029,1.438098,0.816185,-2.116302,0
-0.632903,0.490574,-3.067798,-1.083293,1.713527,-1.742618,2.657118,1.83191,-0.735512,-0.410431,0.973229,1.011834,-0.61462,0.620674,-0.993085,-0.341127,-0.267138,0.447861,0.06513,-0.786928,0
2.908564,1.091583,-1.678222,1.015501,-1.300282,-0.297108,-0.617816,0.331263,-0.824124,-0.261462,1.216496,-1.14254,-0.091295,-1.739302,0.560256,-1.168703,1.096484,-0.30788,-0.931972,0.110333,0
0.828356,0.599969,-0.482436,0.321718,0.279467,-0.129149,-0.164262,-1.025533,-0.057893,0.35531,0.000161,-0.08697,-0.628514,1.017145,0.907583,0.732752,0.92687,0.522978,0.759771,0.38942,1
1.511892,-2.57584,1.867009,-1.110803,-0.531556,0.523513,0.246503,-0.974881,0.52525,0.935682,0.679858,-0.964949,-0.821701,-1.439762,-2.3027,0.73932,-0.795424,-0.449623,-2.620996,0.696147,0
-0.279025,1.298367,-0.033287,-0.213045,-0.093147,1.218495,0.690183,-0.24009,0.906411,0.003447,-0.620202,0.248259,-2.72049,1.985098,-3.943704,-0.488908,-0.665364,-0.56785,1.682107,0.506718,0
0.00623,-1.052972,0.380864,-3.248513,0.150563,-1.592513,0.44267,0.023299,-0.394748,0.121408,0.658103,1.625755,-0.25074,0.508262,1.507934,0.740634,0.324167,-2.48823,2.26392,-2.245734,0
0.114546,-1.021621,-0.602987,-0.056038,0.60777,0.767517,0.331421,0.756064,0.503097,1.065777,-0.338039,0.113236,-0.065493,0.098329,-0.192175,-0.802861,-0.289932,0.674518,0.526638,0.955685,1
0.581449,-0.221165,0.912324,0.963166,0.749431,0.866705,0.690183,0.884382,0.514825,0.035802,0.498562,0.294818,-0.962621,-0.253042,0.979971,-0.18415,-1.303598,-0.119761,1.073787,-0.588061,1
1.962648,0.924154,0.572708,-0.239884,0.308336,-0.1351,0.576959,1.08834,1.026949,0.453724,0.119487,-1.261599,-0.405555,-0.743077,0.313209,-0.380535,0.534677,1.244754,0.767248,-0.799736,1
1.119666,1.166292,0.428176,1.319451,-0.075691,0.093034,0.528246,1.453709,0.220973,0.794802,0.388465,0.414543,-0.074755,0.82867,0.443374,0.6119,-0.192052,0.715016,0.485177,0.077975,1
0.649399,-0.073081,0.362068,-0.098309,1.613492,-0.925965,-0.190593,0.780377,-0.500951,-0.115189,0.329132,-0.08564,0.581551,0.081501,-0.168931,0.300573,1.331129,-0.450929,-0.248886,-0.405373,1
0.661509,-0.000373,-0.118839,1.214108,-0.190496,-0.262723,-0.317641,-0.50213,-1.308882,0.087031,2.080786,0.127869,0.872655,0.204683,-2.472711,0.331443,-0.533293,-0.493386,-0.603683,0.751425,0
