A1,A2,A3,A4,A5,A6,A7,A8,Class
-1.439145,-0.215815,1.129139,0.497038,2.015177,1.565929,-1.302879,-0.758198,1
-0.735446,0.558072,0.281955,-0.189769,0.384988,1.426368,-0.978955,-0.734541,1
-1.223038,-0.12941,0.925207,0.316743,1.758889,1.585854,-1.244103,-0.757564,1
-0.825803,-1.027623,0.428562,0.216064,0.170257,0.959988,-0.900425,-0.714154,1
-1.881975,-1.032286,2.030064,1.904949,1.107963,1.341628,-1.104183,-0.747608,1
-1.731866,-0.768578,1.778953,1.413369,1.462331,1.632935,-1.167998,-0.754939,1
-1.981284,-1.629691,2.104608,2.216976,1.413226,1.418198,-1.237947,-0.756947,1
-1.569683,-0.967656,1.741693,1.471214,0.832376,1.353051,-1.060721,-0.742441,1
-1.512013,-0.974047,1.389729,0.930853,0.937083,1.435187,-1.079794,-0.745703,1
-0.430232,0.749916,0.225263,-0.2879,-0.599722,-1.04676,2.051888,2.350282,1
-1.118941,-1.490635,0.951585,0.820283,-0.248355,0.548166,-0.612311,-0.638976,1
-0.302193,-1.165153,-0.254144,-0.200405,-0.515515,-0.414491,0.040258,-0.284239,1
0.290746,-0.40632,-0.640373,-0.489115,-0.560502,-0.820499,0.377944,0.092765,1
0.102954,-0.661247,-0.415603,-0.424012,1.172764,1.452502,-1.290809,-0.766741,1
-0.424403,-0.020436,0.00855,-0.342059,-0.490448,-0.269006,-0.038545,-0.351374,1
-1.507849,-1.6333,1.810613,1.792132,1.382434,1.685985,-1.14334,-0.753147,1
-0.408372,-0.974835,0.265728,0.00608,-0.426826,0.037115,-0.28566,-0.497039,1
0.47604,-0.699817,-0.487465,-0.409546,-0.519053,-0.585957,-0.109017,-0.357912,1
0.676323,0.908802,-0.649662,-0.559605,0.294648,1.305065,-1.02018,-0.744284,1
0.917621,0.176727,-0.672869,-0.529223,-0.468812,-0.098747,-0.187379,-0.448289,1
-1.909457,-0.843013,1.794302,1.424046,1.775657,1.446284,-1.207376,-0.757477,1
-2.015428,-1.961362,2.805639,3.519732,1.046207,1.088464,-1.121268,-0.743775,1
-1.246981,-0.747465,0.948791,0.44885,1.088642,1.287854,-1.167656,-0.750829,1
-1.746856,-0.805784,1.629067,1.155364,1.785028,1.080683,-1.199712,-0.749759,1
-0.217874,-0.929571,0.159654,-0.068764,0.972807,1.869757,-1.179103,-0.760671,1
-2.152836,-0.933413,2.166248,2.017308,1.888512,1.257715,-1.231058,-0.755599,1
-0.36944,0.334603,0.025496,-0.340382,0.608768,0.081475,-1.370127,-0.755119,1
-0.803734,-0.700931,0.849406,0.39257,0.126019,0.832467,-0.939202,-0.722291,1
-1.602577,0.34162,1.159791,0.49589,3.559229,1.650423,-1.506607,-0.758651,1
-0.645298,-1.260886,0.408024,0.219612,-0.291542,0.610332,-0.582775,-0.637216,1
-1.783499,-1.649321,2.609944,3.142818,2.021073,1.591061,-1.261045,-0.759097,1
-1.524088,-1.811834,2.197211,2.596266,0.401048,1.233616,-1.017721,-0.737031,1
0.781253,0.672211,-0.642323,-0.570947,-0.224554,0.854762,-0.647388,-0.660229,1
-2.008766,-1.899964,2.878417,3.620274,1.205657,0.795106,-1.022946,-0.730527,1
-0.737944,3.329814,-0.195139,-0.594422,2.941904,2.232404,-1.397324,-0.766433,1
-0.494981,-1.0598,0.436323,0.225245,0.354903,1.717284,-1.002418,-0.743137,1
-0.223287,-0.446964,-0.308057,-0.422888,-0.587885,-0.671602,1.024032,0.525367,1
-1.407499,-0.943123,1.55868,1.203721,1.235678,1.449849,-1.218077,-0.756459,1
-0.935521,-0.51218,0.603375,0.261563,1.101165,2.187391,-1.170165,-0.760637,1
-0.753351,-0.740956,0.542941,0.197401,1.273889,2.155984,-1.201111,-0.761572,1
0.077763,0.767084,-0.356106,-0.50388,1.831388,3.034479,-1.272854,-0.769013,1
-1.442684,-1.415708,1.471012,1.38005,1.90423,1.650477,-1.332139,-0.760887,1
-0.648837,-0.393389,0.382766,-0.093551,0.748319,-0.142137,-1.482727,-0.74746,1
-1.523047,-1.092959,1.386863,1.112277,2.602953,2.037852,-1.377236,-0.763347,1
0.140221,0.794164,-0.370979,-0.500099,-0.609264,-1.100324,2.433417,3.368108,1
-0.334463,0.73089,-0.020833,-0.422338,3.499574,2.179678,-1.535367,-0.756408,1
-0.068806,0.006852,-0.297958,-0.456903,-0.540689,-0.604479,0.064618,-0.257225,1
-1.482033,-1.590424,1.876999,1.816766,1.992833,1.757272,-1.28543,-0.760404,1
-1.329634,-0.76196,1.151591,0.721145,1.248908,1.340488,-1.173784,-0.751027,1
0.432735,0.674981,-0.553671,-0.547457,-0.608964,-1.118249,2.70849,3.983333,1
-0.669657,-0.30443,0.10439,-0.146279,0.090081,1.008551,-0.867878,-0.711674,1
-0.189143,-0.545151,0.274196,-0.044082,0.245071,1.38429,-0.956937,-0.732649,1
-0.726077,-1.235348,0.831644,0.560716,0.834671,1.798874,-1.140998,-0.757656,1
-0.693807,-1.385992,0.665407,0.513855,-0.253008,0.415091,-0.587247,-0.626016,1
-1.617567,-0.705213,1.735453,1.400789,1.470544,1.163415,-1.174476,-0.748804,1
-0.38901,-0.407258,0.088228,-0.141519,-0.090363,0.769294,-0.818835,-0.702716,1
-1.079592,-0.954802,0.671766,0.319152,0.369013,1.242272,-1.020124,-0.740535,1
-1.451012,-1.866727,1.884506,2.036907,1.727561,1.969008,-1.237161,-0.760525,1
-0.253059,-1.378781,0.289262,0.295506,0.160178,1.691755,-0.897258,-0.725836,1
-2.068934,-1.199035,2.235856,2.257269,1.714094,1.05571,-1.218892,-0.750808,1
-1.361904,-0.811717,1.31585,0.925039,0.479509,1.237593,-1.036634,-0.740092,1
-1.710839,-1.675041,2.058789,2.125054,3.076824,0.973527,-1.347444,-0.753688,1
-1.450387,-0.859179,1.357431,0.865642,2.258191,1.017419,-1.264831,-0.749413,1
-1.956509,0.252686,1.383074,0.738543,2.194312,1.169884,-1.294422,-0.756393,1
-1.82493,-0.860786,1.707274,1.262549,2.509054,1.211236,-1.34402,-0.752933,1
-0.100244,-0.014027,-0.180809,-0.453796,-0.581324,-0.968411,0.923498,0.835109,1
-1.506183,-0.28102,1.440543,0.866127,1.365473,1.557044,-1.215692,-0.756792,1
0.242861,0.309308,-0.506029,-0.50209,-0.611022,-0.970061,2.037651,1.980444,1
0.00198,0.741128,0.018615,-0.385911,0.469688,1.590059,-1.044832,-0.747335,1
-1.622356,-0.819433,1.71128,1.331501,0.654613,1.200229,-1.046938,-0.739493,1
-1.446015,-0.970532,1.406405,1.056564,0.265764,1.019079,-0.942418,-0.722391,1
-1.070848,-0.995296,1.327488,0.947347,0.158227,0.930702,-0.881379,-0.709701,1
-0.605533,0.104782,-0.051837,-0.349751,-0.583639,-0.872287,1.233901,0.951625,1
-1.945474,-1.099075,1.927407,1.711015,1.32353,2.03096,-1.195024,-0.760947,1
-0.514343,-1.70974,0.695252,0.527229,-0.456997,-0.058351,-0.196356,-0.451266,1
-0.646755,-1.682963,0.85101,0.825211,-0.490276,-0.160107,-0.06293,-0.376458,1
-1.43623,-1.488632,1.798992,1.687404,0.563608,1.232279,-1.030718,-0.736581,1
0.024881,-0.404828,-0.247364,-0.368653,-0.50207,-0.3369,-0.113764,-0.399747,1
0.171867,-0.838011,-0.351439,-0.388346,0.119072,1.243627,-0.917038,-0.726382,1
0.28679,0.148214,-0.438222,-0.488317,-0.073165,0.613577,-0.838117,-0.703544,1
-1.202427,-1.390994,1.062926,0.916223,-0.110412,0.58272,-0.745968,-0.672892,1
1.047118,-0.213693,-0.679454,-0.507328,-0.607313,-1.018899,1.79496,1.857468,1
-1.060438,-0.535447,0.64732,0.209903,-0.39494,0.004699,-0.348395,-0.512394,1
-0.005723,0.715107,-0.196887,-0.506072,-0.02376,0.931565,-0.83359,-0.704145,1
-1.026086,-0.777315,0.921745,0.599836,-0.497588,-0.339802,-0.077141,-0.362353,1
-0.330507,-0.702182,0.132845,-0.04701,0.315641,1.349519,-1.021462,-0.744356,1
-1.789328,-1.745921,2.191411,2.393019,-0.161361,0.390437,-0.711841,-0.656897,1
-1.898214,-1.350599,2.374581,2.652484,-0.084745,0.499947,-0.778276,-0.677635,1
-0.563477,-0.691928,0.568853,0.143992,-0.508589,-0.363756,0.084607,-0.260213,1
-0.916367,-1.629355,0.718611,0.707644,-0.255024,0.510077,-0.636791,-0.648953,1
-1.408123,1.174034,0.342395,-0.212951,0.920636,0.975716,-0.975269,-0.728138,1
0.608451,1.661397,-0.520141,-0.584769,0.720894,1.38533,-1.121087,-0.752118,1
-2.176987,-0.774406,2.150233,1.943959,2.701355,1.148465,-1.332035,-0.76112,1
-1.848456,-1.525324,2.169023,2.233342,0.577096,1.158236,-1.050032,-0.739321,1
-0.891384,-0.705583,0.722823,0.381878,0.28918,1.059283,-0.96045,-0.72674,1
-1.97941,-1.64544,2.924305,3.656279,0.970255,0.914665,-1.086159,-0.737003,1
-1.554901,-1.976911,2.401621,2.945491,0.139336,0.868715,-0.860706,-0.703893,1
-1.808482,-1.668067,2.780002,3.421743,0.573944,1.048636,-1.022009,-0.732423,1
-0.392133,3.120219,-0.038007,-0.519109,-0.301942,0.359326,-0.523496,-0.604178,1
-0.790201,-0.776601,0.660875,0.19689,2.58657,2.201514,-1.364942,-0.76349,1
-1.269466,-1.27365,1.324556,1.085224,0.684376,1.58733,-1.049714,-0.74471,1
0.499982,-0.837801,-0.306601,-0.394582,-0.088347,0.591264,-0.792653,-0.688544,1
-1.305275,-1.81414,2.132872,2.493792,0.812799,1.438704,-1.076652,-0.745627,1
-0.690476,0.075301,0.595106,-0.000974,-0.095166,0.707245,-0.792299,-0.690756,1
-1.95755,-1.644692,2.311112,2.607014,-0.120941,0.463,-0.788741,-0.683108,1
-0.934064,-0.78117,0.789022,0.407512,1.61537,1.01145,-1.177009,-0.746067,1
-2.191561,-1.083064,2.238227,2.193879,1.802676,0.650635,-1.130731,-0.742376,1
-0.423778,-0.861286,0.637347,0.207754,-0.072694,0.645264,-0.777537,-0.682523,1
-1.674821,0.600275,1.040503,0.35022,1.258407,1.551331,-1.194662,-0.756841,1
-1.302361,-1.720406,1.127979,1.183883,-0.190245,0.571213,-0.659915,-0.652361,1
-0.652793,-1.222212,0.483717,0.292425,-0.080928,0.737969,-0.83205,-0.705825,1
0.523092,-0.277469,-0.40277,-0.458215,-0.468833,-0.15061,-0.228905,-0.468992,1
-1.118108,-0.890496,1.429895,0.993306,-0.233324,0.37375,-0.660486,-0.647552,1
0.766888,-0.083781,-0.620764,-0.5474,-0.555806,-0.548699,0.334175,-0.090299,1
-1.566143,-1.200509,1.423026,1.054906,1.722328,1.226053,-1.280161,-0.754398,1
-1.550321,-1.111249,1.2918,0.871936,1.648007,1.226241,-1.283251,-0.753852,1
0.103163,-0.615287,-0.36575,-0.338911,-0.474387,-0.218613,-0.238458,-0.470722,1
-2.075388,-1.669301,3.00513,3.774004,2.367915,2.10888,-1.319138,-0.763773,1
-1.543034,-0.886469,1.627734,1.218755,1.281437,1.014892,-1.044801,-0.740454,1
-1.44664,-0.804722,1.593007,1.159675,0.940685,1.201657,-1.049405,-0.74139,1
-1.843251,-1.253573,2.251664,2.251033,2.284266,1.474125,-1.293468,-0.757015,1
-2.199056,-1.448823,2.230003,2.318188,3.138687,1.006769,-1.400281,-0.753767,1
-1.631725,-1.477869,1.530002,1.337955,0.892545,1.28114,-1.138565,-0.751131,1
-1.954218,-1.410212,1.764369,1.633881,1.59129,1.019862,-1.178223,-0.750996,1
-0.157081,-0.353884,0.096061,-0.194929,-0.463708,-0.133231,-0.164443,-0.428355,1
-1.839087,-0.279693,1.365991,0.774945,2.143921,0.695487,-1.175659,-0.747095,1
-0.146047,0.503445,-0.134414,-0.432219,2.883321,2.429062,-1.421318,-0.765622,1
-2.032708,-0.148826,1.381793,0.773085,2.167315,0.694715,-1.152678,-0.745694,1
0.294285,-1.041822,0.011672,-0.14856,-0.190352,0.63231,-0.680148,-0.66021,1
-1.605284,-1.105134,1.984745,1.770916,0.98741,1.172321,-1.11587,-0.74439,1
-1.739778,-1.283265,1.84534,1.647559,0.859373,1.291861,-1.113467,-0.746486,1
-1.200761,-1.432628,1.263966,1.021293,0.123339,0.732796,-0.85725,-0.700357,1
-0.61615,-0.050909,0.146577,-0.254696,3.003317,2.094342,-1.494501,-0.760803,1
-1.861364,-1.931573,2.812382,3.583011,2.632909,1.893299,-1.374481,-0.761911,1
-1.645049,-1.751408,2.81154,3.487923,2.63055,1.727421,-1.360338,-0.760291,1
-0.714418,-0.111219,0.430329,-0.01657,0.612327,1.638917,-1.053632,-0.746231,1
-0.832257,-0.354516,0.430999,0.02088,0.053499,1.094882,-0.842286,-0.70743,1
0.281794,-0.164377,-0.509629,-0.486883,-0.502263,-0.416607,-0.200272,-0.441557,1
-0.565767,-1.257581,0.768428,0.509873,0.147999,1.40916,-0.898923,-0.722523,1
-1.048363,-1.438683,0.814599,0.752463,-0.511441,-0.374541,0.101961,-0.241756,1
-1.083131,-0.203197,0.718298,0.13455,0.692417,1.521247,-1.071303,-0.746048,1
-1.393758,-1.087857,1.09588,0.783194,2.437863,1.028414,-1.360252,-0.751691,1
-1.783707,-1.767308,2.386256,2.623013,1.847384,0.948002,-1.174212,-0.745538,1
-0.484571,0.034699,-0.20138,-0.396703,0.195774,1.089252,-0.940104,-0.727038,1
-1.913204,-1.797173,2.483054,2.874114,1.611704,0.925611,-1.087543,-0.741831,1
-0.982781,-0.71377,1.124667,0.597959,0.871381,1.445644,-1.094862,-0.747638,1
0.523716,-0.515582,-0.537897,-0.425463,-0.556192,-0.62832,0.267001,-0.123943,1
0.463964,-0.600583,-0.623136,-0.418223,-0.568329,-0.794245,0.422493,0.092552,1
-0.220788,-0.023244,-0.11304,-0.371175,-0.366807,0.088077,-0.514053,-0.59757,1
-1.489111,-1.120402,1.429534,1.101885,1.886904,1.614374,-1.188117,-0.759435,1
-0.270339,-0.692278,0.05596,-0.206271,1.916667,2.276864,-1.287241,-0.765667,1
-2.17199,-1.356442,2.446014,2.549137,2.409686,1.283149,-1.327643,-0.756183,1
-0.459588,-1.478525,0.270485,0.214651,-0.287575,0.335442,-0.644578,-0.651212,1
-1.510764,-1.546964,2.04426,2.289912,0.336012,1.192996,-0.948226,-0.724999,1
-2.100996,-1.351357,2.17769,2.121325,3.875364,0.377462,-1.453765,-0.742358,1
-1.865319,-0.442149,1.546141,0.981038,3.083321,0.392132,-1.342554,-0.741034,1
-2.120983,-1.502098,2.263932,2.321173,3.038998,1.140124,-1.303623,-0.758456,1
-0.850994,-1.249314,0.572826,0.4263,-0.258669,0.518055,-0.648011,-0.654223,1
-0.271796,0.698201,-0.242393,-0.485715,-0.566978,-0.691703,0.777356,0.34067,1
-0.145006,-0.535023,0.089521,-0.200734,-0.211838,0.613656,-0.663254,-0.657514,1
-1.478493,-2.00042,1.914193,2.270363,1.011705,2.299394,-1.117412,-0.756644,1
-1.490569,-1.356941,1.493373,1.273473,1.717697,1.640046,-1.245901,-0.757859,1
-1.597581,0.020483,0.616753,0.001397,1.794677,1.771085,-1.213325,-0.759947,1
-0.364235,0.411451,0.058337,-0.261438,0.104705,1.126428,-0.87678,-0.714426,1
-0.837253,-0.274631,0.369999,-0.008013,0.741093,1.600476,-1.083279,-0.74818,1
-0.182689,0.101188,-0.311453,-0.432244,0.280753,1.26102,-0.998978,-0.739598,1
-1.159123,-0.123532,0.807241,0.319388,0.379948,1.192695,-1.0079,-0.736728,1
-0.394839,4.886381,-0.16194,-0.610006,3.4432,1.685166,-1.584917,-0.751129,1
-1.045448,-0.769864,0.860066,0.37192,0.212971,1.202354,-0.911464,-0.719757,1
-1.523672,-1.700024,1.825075,1.865341,0.005874,0.721439,-0.824826,-0.694385,1
-1.146631,-1.358281,1.462868,1.278163,-0.038449,0.585923,-0.789337,-0.682163,1
-2.124105,-1.388126,2.340326,2.399518,0.839216,1.368327,-1.129527,-0.750104,1
-1.494941,-1.582406,1.774961,1.802026,-0.108825,0.599738,-0.755186,-0.676985,1
-1.946099,-1.581551,2.352124,2.509009,0.857593,1.260684,-1.126159,-0.748998,1
-2.265678,-1.336754,2.538541,2.784054,2.165836,0.801016,-1.191508,-0.75421,1
-2.306484,-1.523725,2.539973,2.815984,2.829928,0.79567,-1.278493,-0.759569,1
-2.206551,-1.607045,2.560628,2.874431,1.937102,1.572019,-1.275776,-0.761011,1
-0.927402,-1.208196,0.52279,0.236933,-0.052344,0.726588,-0.813486,-0.695986,1
-1.472039,-1.204332,1.602918,1.406064,0.169442,0.866446,-0.903795,-0.713353,1
-1.311521,-1.071113,1.457547,1.175219,0.229868,0.925344,-0.92845,-0.71852,1
-1.903627,0.15287,1.274814,0.653296,1.877383,1.059258,-1.250373,-0.75484,1
0.119818,-0.695815,-0.092314,-0.298986,-0.587006,-0.995398,1.092975,1.07785,1
0.926157,-0.697694,-0.612044,-0.385206,0.165239,1.233828,-0.954681,-0.733746,1
0.007185,0.882032,-0.040824,-0.400722,2.620922,2.517895,-1.365125,-0.766168,1
-0.610529,-0.270887,0.412355,7e-05,0.083562,1.296565,-0.861254,-0.71483,1
-1.261138,-0.056536,0.883739,0.258292,0.567533,1.306194,-1.051883,-0.742223,1
-1.695224,-1.83749,2.644864,3.265462,0.621269,0.92825,-0.971608,-0.72352,1
-1.185563,0.533906,0.958537,0.266372,0.582564,1.353891,-1.050807,-0.742877,1
-1.394174,-1.420734,1.486461,1.228161,0.314097,0.983509,-0.956732,-0.722996,1
-1.804526,0.79508,1.051131,0.346659,1.666276,1.476854,-1.246056,-0.758899,1
-0.19643,0.724309,-0.032093,-0.375828,2.736565,1.475148,-1.429575,-0.756233,1
-1.091251,-0.993358,1.008803,0.741041,-0.077347,0.917832,-0.76492,-0.687416,1
-1.432066,-0.93445,1.486421,1.011711,1.743257,1.194859,-1.214053,-0.750398,1
-1.820974,-0.342549,1.584039,1.062305,2.182862,1.898538,-1.329936,-0.762938,1
-0.459172,-1.174045,0.346708,0.191104,-0.536229,-0.598573,0.119225,-0.199047,1
-1.981076,-1.746828,2.449997,2.763262,1.377009,1.460649,-1.204871,-0.754331,1
-1.865736,-0.846702,1.928708,1.558778,3.450598,1.36043,-1.423427,-0.760131,1
-1.752061,0.17086,1.319813,0.685147,1.610396,1.373577,-1.236891,-0.755528,1
-1.565102,-1.410801,1.707147,1.6104,2.212796,1.780154,-1.310388,-0.760412,1
0.626148,-0.087916,-0.423308,-0.466575,-0.364641,0.156132,-0.468694,-0.576002,1
-0.700469,-0.389252,0.298919,-0.100998,3.267667,1.53244,-1.472493,-0.754611,1
-1.773714,0.692198,0.959722,0.204383,4.028275,1.010957,-1.410212,-0.761557,1
0.376314,1.295202,-0.363018,-0.549295,-0.011731,1.063054,-0.827111,-0.705102,1
0.31219,0.488306,-0.271259,-0.482188,-0.569959,-0.785057,0.70731,0.337261,1
0.174573,0.598802,-0.184583,-0.442921,-0.56076,-0.748832,0.592723,0.21832,1
-0.964044,0.723884,0.199411,-0.350552,3.393152,1.794901,-1.496545,-0.758111,1
-1.961922,-0.336104,1.645105,1.135347,2.501227,1.666255,-1.34288,-0.761753,1
-1.148921,-1.28895,1.231769,1.008603,1.751405,2.077686,-1.232062,-0.761964,1
-1.704801,-0.894239,1.601312,1.171556,1.357474,1.458876,-1.202755,-0.754668,1
-1.215543,2.091255,0.338084,-0.318968,-0.037999,0.445663,-0.834314,-0.692696,1
-1.639428,-0.994588,1.537454,1.098269,4.48557,0.923215,-1.715557,-0.726907,1
-0.276793,0.42148,-0.154616,-0.395874,1.571155,2.140965,-1.273128,-0.766246,1
0.049032,0.614195,-0.135495,-0.423234,-0.53758,-0.52933,0.343952,-0.052045,1
-0.629059,-1.067216,-0.150101,-0.172776,-0.572639,-0.668817,0.601353,0.154972,1
-1.94485,-1.67888,2.467169,2.717547,0.616594,1.165972,-1.061791,-0.740395,1
-1.633807,-1.415263,1.858662,1.907376,0.033535,0.587897,-0.839427,-0.695259,1
-1.531375,-1.532422,1.835557,1.77903,-0.152483,0.461385,-0.690432,-0.654412,1
-1.92757,-1.557004,2.42047,2.654971,0.597038,1.164599,-1.063097,-0.740295,1
-2.25506,-1.50319,2.604378,2.920584,1.847792,1.299032,-1.229382,-0.758159,1
-1.711047,-1.715098,2.016399,2.130337,0.129193,0.863863,-0.87979,-0.706982,1
-2.020216,-1.568192,2.430352,2.615307,0.990948,1.376322,-1.147748,-0.751619,1
-1.89863,-1.60516,2.283837,2.404792,0.702817,1.105718,-1.076948,-0.742147,1
-0.991734,-1.608804,1.27231,1.137776,-0.226183,0.43275,-0.630427,-0.638153,1
-1.259889,-1.726732,1.737302,1.709262,0.202571,0.764086,-0.938123,-0.71706,1
-1.428527,-1.589178,1.693568,1.624643,0.016124,0.654908,-0.822888,-0.693461,1
-0.622813,-0.756475,0.210654,0.022296,-0.426976,-0.167735,-0.261827,-0.462215,1
-1.429776,-1.278752,1.564558,1.416351,1.380011,1.4868,-1.190578,-0.754234,1
-2.23778,-1.511773,2.433907,2.629332,2.250107,1.295453,-1.259986,-0.76101,1
0.099415,-0.54474,-0.131268,-0.33256,1.636234,2.136832,-1.28301,-0.765774,1
-0.570348,-0.421838,0.110549,-0.190554,-0.422366,0.132851,-0.262503,-0.493002,1
-0.930316,-1.44203,0.999666,0.937965,0.022385,0.846417,-0.835136,-0.701937,1
0.082135,1.477363,-0.232751,-0.518214,3.788541,1.542092,-1.567929,-0.74788,1
-1.863862,-1.815908,2.746041,3.384713,2.288919,1.840847,-1.312181,-0.761319,1
0.396093,0.064207,-0.486323,-0.501287,0.100073,1.020937,-0.9341,-0.727662,1
-1.449762,-1.212088,1.69924,1.425469,0.552737,0.985577,-0.998447,-0.727971,1
-1.447681,-1.45934,1.732534,1.60715,1.993197,1.685088,-1.278737,-0.759266,1
-2.055401,-1.366825,2.545662,2.759202,2.335,1.997599,-1.311634,-0.763387,1
-1.106866,-0.729721,0.909651,0.483736,0.31429,1.450595,-0.966378,-0.733373,1
-1.510764,-0.694407,1.543932,1.06772,1.147418,1.767265,-1.140229,-0.75439,1
0.899091,0.129411,-0.529888,-0.528787,-0.504986,-0.309451,-0.10925,-0.405909,1
-1.558648,-0.34753,1.145412,0.513063,0.404587,1.394606,-0.993704,-0.735815,1
-1.229909,-0.793453,0.707713,0.281888,0.236108,1.288041,-0.936472,-0.725908,1
-1.441643,-1.916254,1.802046,2.13728,1.049509,1.773267,-1.113226,-0.751865,1
0.299074,0.310611,-0.482154,-0.490751,0.475027,1.574072,-1.050426,-0.748082,1
-2.050196,-1.745227,3.14037,4.037851,2.250279,1.278326,-1.235815,-0.755364,1
-1.296739,-1.005317,1.200626,0.933887,0.531444,1.571766,-1.018995,-0.740702,1
0.234325,0.076242,-0.526043,-0.509714,-0.555849,-0.567717,0.37097,-0.042832,1
0.631977,0.09634,-0.370609,-0.492794,1.990496,2.571098,-1.289334,-0.76706,1
-0.802901,-0.545398,0.579412,0.235098,-0.134321,0.64659,-0.710961,-0.665231,1
-1.535539,-1.82822,2.274106,2.718139,0.085513,0.993202,-0.850549,-0.705213,1
-1.494316,-2.187608,2.25188,2.909918,0.469602,1.228762,-0.999024,-0.733825,1
-1.817643,-0.384501,1.552614,1.010934,1.660444,0.912703,-1.182366,-0.745128,1
-0.282414,0.729306,0.125583,-0.319645,0.370878,1.505814,-0.985289,-0.736997,1
-1.062937,0.808712,0.643156,-0.007502,2.33678,1.407769,-1.303576,-0.755916,1
-0.739194,-0.007621,0.283892,-0.177115,1.38475,1.363409,-1.234558,-0.756935,1
-0.296571,-0.643991,0.064085,-0.175853,-0.084123,0.924775,-0.777018,-0.693447,1
-1.073971,-1.463587,0.977031,0.889148,-0.226312,0.391614,-0.674346,-0.653432,1
-1.600496,-1.736113,2.072671,2.194804,0.796566,1.399164,-1.062542,-0.743177,1
-1.333798,-0.357994,0.508262,-0.041468,1.268679,2.346724,-1.183388,-0.762369,1
-1.360239,-1.686344,1.160189,1.19447,-0.306316,0.284219,-0.551291,-0.611064,1
-1.585505,-1.819494,1.85286,2.007961,-0.110777,0.521443,-0.734529,-0.668334,1
-1.52159,-1.825158,1.776232,1.945487,-0.081164,0.542525,-0.750327,-0.671622,1
-0.660912,-1.480228,0.678937,0.662439,-0.528445,-0.480854,0.165384,-0.191253,1
-1.682316,-1.799028,2.020301,2.226492,-0.138245,0.558831,-0.70493,-0.662303,1
-1.209922,-1.51577,0.994201,0.873061,-0.072093,0.605428,-0.806963,-0.690797,1
-0.657998,-1.012972,0.312224,0.084824,-0.531061,-0.4707,0.111699,-0.243186,1
-2.308566,-1.749448,3.167845,4.108577,3.747692,1.499017,-1.505163,-0.755301,1
-0.108155,-0.035347,0.209614,-0.211387,2.318661,2.753017,-1.314614,-0.767502,1
-1.650879,-1.718676,2.07728,2.263613,-0.013275,0.59834,-0.805898,-0.68446,1
-0.090042,-0.425334,-0.433449,-0.444095,-0.565456,-0.72254,0.330631,-0.046683,1
-2.076012,-1.91527,2.835706,3.538109,0.632934,1.003549,-1.041991,-0.735656,1
-1.966294,-1.300638,2.174164,2.078892,1.080515,0.937504,-1.088914,-0.737492,1
-2.103911,-0.405433,1.466306,0.904756,2.192704,1.131492,-1.279583,-0.75698,1
-0.383597,-1.334052,0.363393,0.275438,-0.581431,-0.688067,0.86186,0.395719,1
-1.098954,-1.188643,0.989404,0.768431,-0.371996,0.148266,-0.468592,-0.580111,1
-0.939685,0.280281,0.727444,0.123074,-0.574183,-0.810478,0.819775,0.450472,1
-0.031539,-0.147348,-0.297889,-0.442863,-0.311827,0.216432,-0.663997,-0.658612,1
-2.041036,-0.757808,1.739696,1.368562,2.305473,0.619741,-1.224997,-0.745489,1
-2.15013,-1.724825,2.775593,3.362394,1.930283,1.450389,-1.282015,-0.757209,1
-0.422321,-0.310251,0.391129,-0.033873,0.137685,0.981118,-0.890461,-0.713951,1
-0.060478,0.145312,-0.244714,-0.417277,-0.508224,-0.329389,-0.069284,-0.377334,1
0.255769,-0.001797,-0.581502,-0.513956,-0.412288,0.034744,-0.39691,-0.551556,1
-2.110989,-0.786504,1.985559,1.737491,2.574026,1.416177,-1.283904,-0.762828,1
0.561399,0.04735,-0.560918,-0.496406,-0.576349,-0.686666,0.674729,0.224672,1
-1.91945,1.132087,0.90645,0.135218,3.186248,0.86889,-1.427401,-0.75148,1
-1.174945,-1.19998,1.32224,1.13656,-0.073187,0.664115,-0.760133,-0.679127,1
-1.272589,-1.430966,1.264546,1.077169,1.85624,2.4294,-1.26801,-0.765547,1
-2.244858,-1.268283,2.370477,2.371806,2.991373,1.776618,-1.353507,-0.763499,1
-1.009014,-1.285642,0.789621,0.609845,-0.152934,0.34311,-0.714929,-0.658586,1
-1.9817,-1.626102,2.333521,2.508596,1.285533,1.538705,-1.198654,-0.756444,1
-1.905709,-0.987451,2.009564,1.844304,2.67513,1.266771,-1.327926,-0.75639,1
-1.119982,-1.022601,0.865627,0.539916,0.005638,0.993047,-0.822532,-0.701276,1
-2.141177,-1.149111,2.331441,2.289721,2.695823,1.12415,-1.347984,-0.753326,1
-0.314684,-0.499206,0.188897,-0.104815,1.869278,1.989384,-1.273224,-0.763489,1
0.143761,0.402828,-0.417565,-0.520802,-0.596184,-0.993444,1.425928,1.402517,1
0.646343,0.13831,-0.523069,-0.535847,-0.594104,-0.883736,1.065894,0.722311,1
-0.982365,-0.353668,0.624993,0.141193,0.56942,1.313334,-1.048806,-0.740982,1
-1.347747,-1.815522,1.538349,1.606511,1.086176,1.776246,-1.155297,-0.755762,1
-1.112487,0.6608,0.604393,-0.024241,2.010373,1.709862,-1.313866,-0.760404,1
-1.770591,-1.351749,1.94352,1.765972,1.358203,1.252615,-1.162073,-0.750259,1
