V1,V2,V3,V4,V5,Class
-0.736401,-0.698755,-0.100622,1.05799,-1.197253,1
-0.528455,-0.078438,0.035556,1.770976,-1.304924,1
-0.520585,-0.484512,-0.036137,0.605274,1.257584,1
-0.674688,-1.076178,-0.264709,1.390587,1.785609,1
-0.270284,0.533324,0.538099,1.638932,-0.903202,1
0.347977,-0.756612,1.112785,1.307271,-1.251319,1
-0.138244,0.090014,1.546375,1.277178,-0.842621,1
0.798406,0.906214,0.06767,0.192463,1.592072,1
-0.543125,-0.10928,1.262094,-1.603726,-0.154591,1
-0.244211,0.993465,0.001718,-0.874614,-0.573785,1
-0.624931,-0.845119,0.321541,0.711896,-0.154591,1
-1.167664,-0.876586,-1.63599,-1.747785,-0.154591,1
-0.207711,-0.701442,1.113641,0.552131,-0.818836,1
-0.674488,-0.404993,1.859253,0.750067,1.77362,1
-0.715765,-0.613405,0.963367,1.060116,-1.497062,1
0.705483,-0.470215,0.78077,1.439655,-0.976262,1
-0.19443,-0.650618,0.803678,0.776127,0.797789,1
-0.562327,-0.149452,1.280786,0.579614,1.649904,1
-0.56273,-0.811841,-0.312142,1.013416,-0.154591,1
-0.193352,-0.092498,1.144621,-1.285004,-0.532586,1
-0.656353,-0.444011,0.195291,1.902511,-1.36051,1
-0.671786,-1.069695,-0.151079,1.80328,1.942446,1
-0.463358,0.192462,0.832902,0.396961,-1.136346,1
-0.671816,-0.845583,0.149549,0.983955,3.070592,1
-0.187493,-0.159785,0.604523,-1.259612,2.268518,1
0.306308,0.446799,0.442482,-0.983349,1.444147,1
-0.64582,-1.028418,-0.089871,1.774743,2.04338,1
0.445553,1.191659,0.896021,-0.988122,-0.391453,1
-0.471608,2.34578,0.718322,0.092852,-0.439406,1
0.174633,0.265545,0.044241,0.843844,-0.926069,1
0.717111,0.270917,1.357667,-1.058668,-0.429575,1
-0.607513,-0.157655,1.484686,-1.372308,-1.511409,1
0.010498,-0.217343,0.804869,0.527134,-1.253498,1
0.030027,0.513299,0.720154,0.335831,0.857151,1
-0.362996,-0.483904,-0.355999,0.899182,1.215646,1
-0.502231,-0.501948,1.601509,0.555452,2.149833,1
-0.286463,-0.81135,0.797338,0.896752,1.703996,1
-0.790391,-0.861582,-0.042414,1.563427,1.11211,1
0.076647,-0.312765,1.348272,0.731164,1.548612,1
-0.837382,-1.06068,-0.450274,-1.4032,2.986629,1
-0.318131,-1.006204,1.123393,2.438514,-1.293772,1
-0.751364,-0.673532,-0.156044,-1.731811,-0.154591,1
-0.79959,-0.91607,-0.287885,1.352938,1.30247,1
-0.434761,-0.990095,1.208326,0.831501,-1.269638,1
-0.608688,-0.330121,0.96962,0.658294,1.721047,1
-0.0688,-0.17059,1.052753,0.070957,-0.642083,1
-0.803075,-0.977018,-0.62341,-0.83397,-0.154591,1
-0.7495,-0.471044,-0.226763,1.604356,-1.507634,1
-0.274806,1.752119,-1.46213,-0.008406,0.985467,1
-0.443752,-0.701323,0.742671,1.857317,-0.154591,1
0.326481,-0.673284,1.070893,0.746143,1.964217,1
-0.65504,-1.096631,-0.270599,1.326587,1.420548,1
-0.782442,-0.502695,-0.19397,1.911756,-0.154591,1
-0.545393,-0.024534,1.832055,-1.329814,-0.998787,1
-0.435089,-2.246469,1.340969,-1.396097,1.204976,1
-0.318186,-0.527324,1.329569,-1.278065,-0.154591,1
-0.60911,-0.272779,-0.234854,0.333116,1.264232,1
-0.785201,-0.922331,-0.104336,1.909351,-1.515171,1
-0.78564,-0.462012,-0.394601,0.893168,-0.154591,1
-0.617955,-0.218239,1.411879,0.976229,-0.154591,1
-0.769019,-0.908575,-0.422594,-1.174061,1.731173,1
-0.688932,-0.850701,-0.006659,0.462715,-0.154591,1
-0.54424,-0.652036,1.300085,0.633283,2.842366,1
-0.410142,-0.627424,1.790066,0.589038,1.083765,1
-0.233058,-0.050972,0.772373,-1.18161,2.266788,1
-0.176923,0.01923,0.291255,0.933198,-0.857944,1
-0.255578,-0.169452,0.181379,2.189634,-1.348513,1
-0.535856,0.934261,0.375115,0.485663,1.728739,1
-0.808803,-0.779371,0.339453,0.561406,-0.949273,1
-0.602891,-0.585875,1.969011,1.115041,1.303194,1
-0.388328,-0.502585,1.165133,0.614235,2.470336,1
-0.694216,-0.430083,0.901191,0.392532,0.624942,1
-0.588832,-0.713502,-0.112595,0.584053,-0.154591,1
-0.222687,-0.575506,1.296574,-1.094472,0.893868,1
-0.322781,0.439673,0.785376,1.27849,-0.724569,1
-0.454456,-0.764421,-0.104164,1.31677,1.641902,1
-0.315075,-1.038312,-0.521799,1.174339,2.084846,1
-0.68278,-1.038766,-1.847503,1.407024,-1.682031,1
-0.63816,-0.795876,-0.207936,0.908694,2.174363,1
-0.234186,-0.969411,1.150462,-1.234115,0.55056,1
-0.760148,-0.986796,-0.116921,1.955503,-0.154591,1
-0.66972,-1.007624,-0.21931,1.707013,1.880303,1
0.810882,-0.382806,0.703239,1.127894,-1.219057,1
-0.338788,-0.669086,1.202268,1.263049,2.061165,1
0.042474,-0.80215,0.768233,1.555919,-1.390245,1
-0.503361,-0.485498,-0.248372,0.57782,2.289538,1
0.565313,-0.589963,2.025651,-1.288101,-0.540374,1
0.288593,0.854572,1.043141,-1.357982,-0.47585,1
-0.68677,-0.383475,0.076088,0.670238,-0.931502,1
-0.259729,-0.618955,1.34267,-1.140755,0.964136,1
-0.662043,-0.440539,0.086324,2.389518,-0.154591,1
-0.230177,-0.365048,0.677363,-1.303512,-0.957503,1
-0.258987,1.055633,0.071457,0.17884,-0.815536,1
-0.297593,-0.804088,1.206776,0.634939,-1.048074,1
-0.078048,0.096597,1.500355,0.892487,-0.837637,1
-0.652581,-0.593882,-0.06612,0.967445,-0.154591,1
-0.801895,-0.619038,-0.560284,0.148824,-0.154591,1
-0.781861,-0.253014,-0.20514,1.17994,-0.154591,1
-0.715163,-0.517523,1.769868,-1.510022,2.356075,1
-0.537599,-0.678495,-0.489321,0.75155,-0.154591,1
-0.729009,-0.870675,-0.32203,1.65204,-1.297355,1
-0.236793,-0.908867,0.7262,0.252179,0.861185,1
0.44065,1.878525,0.227388,-0.857548,-0.39853,1
0.178577,-0.786965,0.522148,1.171799,2.321843,1
0.438454,-0.697082,2.166735,-1.315144,-0.560868,1
-0.590313,-0.644868,0.238332,0.568213,-0.154591,1
0.262404,0.550034,0.426304,-1.4173,1.548122,1
-0.670535,-0.735605,1.558566,-1.49107,-1.63119,1
0.102006,1.013055,0.125327,0.967008,-0.899995,1
0.221164,-1.047852,0.466397,1.36997,1.907626,1
-0.682985,-0.965326,-0.200311,1.303735,2.873462,1
0.076183,1.268602,0.359229,0.669084,1.128391,1
-0.260192,-0.847354,0.699424,1.064162,2.715008,1
-0.247044,-0.566379,1.797131,-1.576862,-0.815887,1
-1.1158,-0.721444,-0.271167,0.907078,-1.539975,1
0.38311,1.209251,0.138277,-0.993183,-0.391301,1
-0.761964,-0.785252,0.182592,0.451345,-0.154591,1
-0.475238,-0.816047,1.044399,0.756482,-1.209836,1
0.571476,0.917201,0.515961,0.643162,-0.6829,1
-0.357769,-0.408514,0.920891,0.366455,-0.665546,1
0.268415,0.501478,0.949725,0.694341,-0.817252,1
0.453701,1.206276,0.717304,-1.048995,-0.395271,1
-0.450191,0.242156,0.601544,1.490547,-0.940206,1
-0.694399,-0.578259,0.301311,1.741491,-1.312832,1
-0.810577,-0.841427,-0.544951,0.433113,-0.154591,1
-0.262904,-0.431585,1.318745,-1.11649,0.462719,1
-0.570568,-0.231355,1.190955,0.79203,2.229142,1
0.175426,-0.737259,0.597242,1.145826,2.119291,1
0.053404,-0.421716,1.145303,1.529155,-0.154591,1
-0.480757,0.511811,0.667372,0.128873,-0.78685,1
-0.783108,-0.701881,-0.486332,0.258059,1.861357,1
-0.042933,-0.031334,1.030593,-1.12937,-0.798739,1
-0.468893,0.145818,1.304571,0.438895,1.428103,1
-0.653571,-0.648238,0.784368,1.034009,-0.154591,1
-0.57527,-0.373824,-0.062733,2.263001,-1.484246,1
-0.721817,-0.862057,-0.241886,1.774415,-1.360061,1
-0.365323,-0.286243,0.659289,0.269388,-0.728344,1
-0.683395,-0.568771,-0.029137,1.726985,-1.624605,1
-0.656459,-0.31493,0.123882,0.178248,-0.154591,1
0.687904,1.519574,-0.222011,0.3697,-0.661033,1
-0.21028,-0.744313,0.543788,0.267489,0.721723,1
-0.792514,-0.609895,-0.181858,1.37172,-1.587871,1
0.376086,-0.769236,1.178353,1.261895,-1.192908,1
-0.636044,-0.817791,-0.15854,1.057638,-1.246111,1
-0.125666,1.812896,0.059476,0.543174,-0.678113,1
-0.282829,0.403349,1.073093,1.539154,-0.935909,1
0.202477,0.634684,-0.244363,-0.817999,-0.334168,1
-0.234526,-0.906913,1.427787,0.546862,0.664183,1
-0.612173,-1.108052,-0.248563,0.988451,1.362818,1
-1.336084,-0.694607,0.045401,0.978853,1.501902,1
-0.123402,1.617147,0.637129,0.500548,-0.527549,1
-0.755805,-0.81943,0.028643,1.097887,-0.94936,1
-0.537597,2.190686,0.50312,0.268601,-0.482763,1
-0.579944,-0.336947,1.426876,0.54188,1.891588,1
-0.802159,-0.837023,0.028586,1.347009,-1.590103,1
-0.231136,-0.844556,0.19358,1.361004,-1.16275,1
-0.625803,-0.303763,-0.137262,2.080345,-0.154591,1
-0.553371,-0.73271,1.369283,0.533997,0.738411,1
-0.313805,-0.57811,0.236739,1.08236,-0.80268,1
-0.562327,-0.149452,1.280786,0.579614,1.649904,1
-0.750444,-0.694848,0.634062,0.801663,-1.243616,1
-0.549039,-0.437555,0.781854,2.829631,-1.308783,1
-0.434931,-0.140619,1.680622,-1.388859,-0.154591,1
-0.546012,-0.218445,0.584694,1.826606,-0.154591,1
-0.576847,-0.465769,1.345184,-1.286173,0.501343,1
-0.412881,-0.769305,1.013928,1.074318,1.640742,1
-0.727221,-0.829592,-0.325214,1.736012,-0.154591,1
0.196587,1.094402,0.026879,-0.833468,-0.327948,1
-0.769722,-0.878777,-0.415526,-1.15323,1.654314,1
0.766143,0.385139,1.086985,-1.061994,-0.399917,1
0.06757,0.020804,1.127283,0.714459,1.023457,1
-1.107857,-1.943866,-0.147356,-1.457482,2.223066,1
-0.388862,-0.825955,0.87591,0.79186,3.000118,1
-0.724126,-0.53347,0.064675,0.449143,-0.557595,1
-0.611842,-0.130285,1.452113,-1.370284,-1.068987,1
-0.557746,-0.73869,-0.014729,1.778192,-1.191923,1
-0.386655,-0.708854,1.433117,0.556809,0.844622,1
-0.230213,1.455118,0.245906,1.007622,-0.746606,1
-0.187879,-0.367664,1.372621,1.604052,-1.002398,1
-0.317434,-0.434207,1.34656,0.686566,0.971639,1
-0.738986,-0.778511,0.326884,-1.160287,-1.027317,1
-1.272977,-0.479235,-2.171069,1.464876,-0.154591,1
-0.489509,0.111697,0.099638,1.741042,-1.158847,1
-0.377566,1.366779,0.548469,1.159384,-0.732493,1
-0.781984,-0.775817,0.047585,0.523455,-0.154591,1
-0.359798,1.441144,1.449827,-1.024749,-0.49337,1
-0.561442,-0.676359,0.497442,1.745816,-0.969242,1
-0.498064,-0.306279,-0.097304,1.581638,-1.329797,1
-0.660776,-0.93509,-0.345479,0.911719,2.600045,1
0.155452,-1.154463,1.715265,-1.364865,-0.833611,1
-0.49611,-0.202316,1.926643,-1.43867,-0.783773,1
-0.701579,-0.919424,-0.301269,1.418905,-1.430374,1
-0.692748,-0.609573,0.878381,0.684951,-1.004227,1
-0.676307,-0.556353,2.262969,0.643565,-0.956714,1
-0.624296,-0.631844,-0.017903,1.687514,-0.154591,1
-0.61766,-0.546993,0.532421,0.364976,1.902792,1
-0.724074,-0.965103,1.211858,0.611033,-1.796368,1
0.343061,-0.47001,0.258129,0.738575,0.611055,1
-0.3704,-0.943108,0.940319,1.24847,2.618469,1
-0.505818,-0.301431,1.625651,-1.46882,0.551812,1
0.044649,1.701215,0.23999,0.238639,0.730366,1
-0.366918,-0.530888,-0.337877,0.832789,1.474506,1
-0.493624,-0.48604,0.724705,1.331398,-1.798262,1
-0.073303,-0.704306,-0.133636,1.970641,-1.075599,1
-0.486847,-0.980331,0.847921,1.173974,0.940971,1
0.334603,1.564331,0.220648,-0.97106,-0.427049,1
-0.309391,0.273482,0.771527,-1.013707,-0.545184,1
-0.39399,1.997852,0.094925,0.758499,-0.679384,1
-0.761171,-1.089978,-0.245091,1.271723,2.925758,1
-0.861778,-1.128165,-0.166445,-0.856084,-0.603072,1
-0.573034,0.132774,0.997956,0.66023,1.882932,1
0.30779,-0.229781,0.326645,0.358694,-0.609706,1
0.386366,0.475608,0.898688,-1.253834,-0.486286,1
-0.643092,-0.528615,1.456675,-1.293108,0.442065,1
-0.821516,-0.721288,0.326332,0.882343,-0.154591,1
-0.36513,-0.604792,1.413364,1.518537,-1.101757,1
-0.767724,-0.621684,0.260026,1.425648,-0.154591,1
-0.479941,0.560875,-1.344592,-0.980874,0.864577,1
-0.673426,-0.754579,-0.163453,1.077064,1.896373,1
-0.321386,1.401069,0.230508,0.358201,-0.62953,1
-0.766141,-0.670483,0.200698,-0.554296,-0.154591,1
-0.29316,-0.449881,0.887992,0.533529,-1.049949,1
0.077329,-1.058766,1.537544,-1.34518,-0.797713,1
-0.306096,-0.055364,0.036862,0.434814,-1.346321,1
-0.750739,-0.462136,0.116356,1.665246,-0.154591,1
0.247945,1.398867,-1.444041,-0.776511,-0.319681,1
-0.348876,2.411494,-1.652297,0.203816,0.591868,1
0.138654,-0.634536,1.179686,1.749048,-1.030055,1
-0.649002,-0.531819,0.855473,0.515935,-0.808185,1
-0.494283,-0.396714,-0.039716,1.760164,-1.414932,1
-0.646427,-0.766335,-0.131446,0.593747,-1.802279,1
-0.679617,-0.666273,0.234951,0.193647,2.233601,1
-0.615455,0.055542,1.262484,-1.157191,-0.587621,1
-0.487148,-0.632447,1.445687,0.387366,1.041783,1
-0.480742,-0.95946,1.11816,0.749351,1.082186,1
-0.507978,-0.629977,-0.079601,2.118965,2.963289,1
-0.580525,-0.475331,0.31815,0.709964,0.423324,1
-0.634358,-0.851773,-0.396989,1.083381,-1.533438,1
-0.670178,-0.723799,0.615673,-1.09606,0.624353,1
-0.751053,-0.989834,-0.066279,2.130968,-1.286938,1
-1.071075,-2.085759,-1.630663,-2.408754,-0.154591,1
-0.556261,-0.878163,1.150223,1.151038,2.337163,1
-0.493269,-0.373024,0.237444,1.077744,1.07058,1
-0.370737,0.245556,1.41798,1.037592,-0.995141,1
-0.621797,-0.952831,1.111788,1.033486,2.847658,1
0.484242,0.190418,0.411437,0.794435,-1.25179,1
-0.432022,-0.233762,0.375484,1.932275,-0.154591,1
-0.622537,-0.881391,0.305906,-1.77753,3.662504,1
-0.648416,-0.524409,-0.061077,1.44488,-0.154591,1
-0.305538,0.463061,0.11234,1.549383,-1.034016,1
-0.688802,-0.202376,-0.255343,0.722392,-0.154591,1
-1.002482,-0.675097,0.398239,0.980092,-0.154591,1
-0.529043,-0.52651,-0.072518,1.167438,-0.154591,1
-0.537057,0.027459,0.894288,2.367201,-1.221765,1
-0.838836,-1.145283,0.031172,0.023395,-0.936921,1
0.289683,1.074654,0.443966,0.394318,-0.530029,1
-0.533352,-0.199702,0.729722,0.705348,0.933932,1
-0.351806,-0.778001,1.325755,0.905195,0.995781,1
0.39329,-0.856279,1.085858,0.396218,-0.561605,1
-0.764391,-0.694138,-0.348441,0.070318,2.223932,1
-1.053021,-1.936113,-1.491547,-1.386901,-0.154591,1
-0.577083,-0.411559,0.821362,2.64271,-1.454054,1
-0.228696,-0.363777,1.27877,-1.199522,-0.523345,1
-0.336071,-0.342641,0.786914,0.271186,-0.710427,1
-0.30473,2.277949,0.217234,0.287882,-0.571341,1
-0.421121,1.505151,1.435459,-1.040336,-0.501031,1
0.38069,0.877925,0.52671,-1.129203,-0.454176,1
-0.419073,-0.603484,1.283972,1.265952,-1.1215,1
-0.778295,-0.739493,-0.48259,0.176871,1.993288,1
-1.022282,-1.809447,-1.543299,1.628848,-1.27614,1
-0.482363,-0.826307,1.717714,0.560794,1.409078,1
-0.090693,-0.669048,1.079118,1.555494,1.228637,1
0.42256,-0.422465,0.917574,0.244686,-0.583637,1
-0.20915,0.247274,1.659774,-1.348024,-0.603874,1
-1.235908,-0.615792,0.020658,1.014825,1.615933,1
0.166423,-1.065932,1.092338,0.358434,0.477823,1
-0.472261,0.108466,1.197966,0.490154,2.009947,1
-0.345381,-1.024116,1.118398,2.382131,-1.265448,1
0.492526,-0.739562,0.95095,0.217772,-0.558435,1
-1.181769,-0.335533,0.594739,-1.412795,1.45984,1
0.055834,0.048222,0.668586,-1.102293,-0.437242,1
-0.53163,-0.909672,1.102057,1.391304,2.263259,1
-0.742565,-0.68564,-0.412264,0.370449,-0.154591,1
-0.234905,-0.050234,0.989439,-1.15498,-0.529078,1
0.80004,1.031277,0.577563,0.146831,-0.415311,1
-0.353331,-0.86456,0.340472,1.760456,-0.154591,1
0.228772,0.579739,-0.266692,0.207979,-0.492443,1
-0.45075,-0.368103,-0.16258,0.645131,-0.154591,1
-0.557296,-0.326135,0.864208,-1.746697,2.43171,1
-0.235175,-0.050428,0.989179,-1.154729,-0.529025,1
-0.665482,-0.359007,0.10999,-1.224037,1.286925,1
-0.633295,-0.782694,1.354948,0.464658,0.824838,1
0.260061,-0.941768,0.491937,1.056472,1.346904,1
-0.621854,-0.407635,1.651116,-1.265113,-0.688873,1
-0.043036,-0.032108,1.029857,-1.128919,-0.798803,1
-0.785599,-0.587227,0.445224,1.014789,-0.964098,1
0.021677,1.188827,1.058193,0.075179,-0.471358,1
0.50524,1.262842,0.544871,-1.109715,-0.412683,1
-0.381079,-0.749577,1.310042,0.519965,0.933375,1
-1.023949,-1.793903,-1.527054,0.901405,1.926474,1
-0.36628,-0.345267,1.225566,-1.313906,2.445478,1
-0.558348,-0.069557,1.873156,-1.338668,-1.196775,1
0.705483,-0.470215,0.78077,1.439473,-0.975781,1
0.027514,-0.202569,1.329796,-1.34606,1.146353,1
-0.698496,-1.110192,-0.312004,1.095675,1.44349,1
-0.470919,0.168602,0.738272,1.342988,-0.967771,1
-0.52572,-0.055836,1.159271,1.259756,1.66952,1
0.408562,1.05613,1.020679,-1.041491,-0.435458,1
-0.727014,-0.581137,0.346161,1.819583,-1.402466,1
-0.498175,-0.462202,0.518735,0.643926,-0.92642,1
0.209161,-0.078329,1.443976,0.388913,0.615246,1
-0.660245,-0.555133,1.588798,0.683335,1.924759,1
-0.520402,1.878295,-1.467288,1.084256,-0.695151,1
0.210464,0.566913,-0.304153,0.257189,-0.154591,1
-1.067816,-0.53469,0.495188,0.939248,0.931033,1
-0.196902,-0.789082,1.573357,0.807398,0.75464,1
-0.647707,-0.997249,0.812899,1.272379,3.285066,1
-0.677561,-0.805489,-0.441309,1.797886,-1.362532,1
-0.476516,-0.836864,1.064185,2.446289,-1.405257,1
-0.727854,-0.576946,0.673462,1.185491,-0.939391,1
-0.06424,1.477442,0.446264,0.104461,1.129007,1
-0.627016,-0.7745,0.101351,2.075546,-1.843959,1
-0.651474,-0.587037,1.944034,0.943707,0.891215,1
-0.339162,-0.847671,0.568417,1.363337,-1.751294,1
-1.341421,-0.647234,0.387858,-1.647581,-1.360028,1
-0.218023,-0.380188,1.074902,-1.37151,2.235887,1
-0.167582,-0.777391,1.253728,0.960788,1.872773,1
-0.309391,0.273253,0.771527,-1.013707,-0.545506,1
-0.58885,-0.633705,1.394087,-1.388469,0.623917,1
-0.412724,-0.647529,1.069571,0.531351,2.313285,1
-0.740859,-1.005748,0.237823,-1.037918,0.653747,1
-0.652813,-0.493021,0.700173,-1.515449,2.390945,1
0.25818,-0.549161,0.836109,0.589617,2.294225,1
-0.538546,-0.467866,0.010765,0.425485,1.190388,1
-0.447106,1.796392,-1.543875,1.371416,-0.89989,1
-0.413204,-0.164419,1.082595,0.783598,-0.154591,1
-0.425829,-0.19727,-0.185027,0.63868,-0.696816,1
-0.014357,1.443152,0.955739,-1.111113,-0.432269,1
-0.270193,-0.402899,1.028568,-1.590038,1.818861,1
-0.513931,-0.659795,1.446381,0.911938,2.724545,1
-0.539881,-0.181709,1.300551,-1.4661,1.885839,1
-0.543528,-0.713094,0.429598,-1.183227,-0.154591,1
-0.848582,-1.008416,-0.197994,1.790049,-1.098879,1
-1.182029,-0.430083,0.901191,-1.501124,-0.934123,1
-0.331964,-0.040554,0.043029,1.093428,-1.102335,1
-0.736722,-1.248973,-1.090614,0.312923,-1.685379,1
0.564901,-0.590093,2.025218,-1.287809,-0.540073,1
-0.652499,-0.677132,0.039932,2.115721,-1.799128,1
-0.685225,-0.629086,-0.050172,-1.040949,2.279085,1
-0.710742,-0.578443,0.678218,1.034215,-1.03173,1
-0.532162,-0.42917,0.866147,0.928533,2.813736,1
-0.566953,-0.685917,0.813072,0.391302,1.009768,1
0.901423,0.848897,0.811176,-0.88385,-0.355142,1
-1.039793,-1.781585,-1.538537,-1.260516,1.715837,1
-0.276485,-0.918835,1.450792,0.653828,0.824598,1
-0.475058,0.053908,0.781431,0.29416,-0.733869,1
-0.528577,0.193516,1.307248,0.820312,1.708325,1
-0.201926,-0.286148,0.738565,1.003114,2.198748,1
-0.769654,-1.290972,-1.075522,-1.35988,1.858075,1
-0.736317,-0.819389,-0.203311,1.049048,1.563099,1
-0.477886,-0.882798,1.076994,0.844123,0.792471,1
-0.020419,-0.555507,1.073342,2.095166,-1.056833,1
0.663064,1.417549,0.416248,-0.976821,0.206509,1
-0.144554,-0.646139,1.166044,1.307088,1.030592,1
-0.517969,-0.011926,1.21318,0.721943,-1.320302,1
-0.690799,-0.643995,0.357322,1.378049,-0.99304,1
-0.617947,-0.988236,-0.075171,0.619783,1.129931,1
-0.753592,-0.756979,-0.420136,0.309185,-0.154591,1
-0.41479,-0.735515,0.311757,0.714933,0.750623,1
-0.236392,1.65572,-1.557515,-0.027879,0.64663,1
-0.590893,-0.09147,1.405692,-1.572274,1.487301,1
0.683437,0.206849,1.052471,-1.18832,-0.464043,1
0.406902,-0.374068,1.817568,-1.34263,0.470751,1
-0.34096,-1.030477,1.139452,2.384659,-1.260252,1
-0.805218,-0.960419,-0.22577,1.706867,-1.1875,1
-0.755056,-0.288191,0.054934,0.763699,-0.154591,1
0.39349,-0.856088,1.085858,0.39641,-0.561863,1
-0.661036,-0.939441,-0.167872,1.563755,-0.154591,1
0.314279,-0.824941,0.833227,1.758621,1.018115,1
-0.255018,-0.723226,1.207892,-1.295851,-0.744004,1
-0.795238,-0.841102,-0.115093,0.327047,-0.154591,1
-0.242363,-0.967381,1.195625,-1.157947,0.563761,1
-0.584003,-0.565173,0.459342,0.717096,-0.773954,1
0.027124,-0.202182,1.329796,-1.346441,1.145841,1
-0.676224,-0.913399,-0.349167,-1.442259,-0.154591,1
-0.762369,-1.103923,-0.30194,1.161121,2.804607,1
-0.55179,-0.855388,0.663677,1.263255,2.678228,1
0.199505,-0.50651,0.058654,1.165555,0.765371,1
-0.623354,-0.708646,0.910737,-1.368942,3.342736,1
-0.37399,-0.544839,-0.342786,0.754235,1.44862,1
0.506226,1.429782,0.506902,-0.855865,-0.364673,1
-0.811497,-0.701606,-0.591775,0.344349,2.397135,1
-0.477059,-0.483423,0.052942,1.42323,-1.851945,1
-0.748976,-0.826032,-0.005078,0.493197,1.47379,1
-0.687371,-0.599322,0.798238,1.079226,2.271981,1
0.454886,1.988003,-0.037003,-0.899472,-0.406426,1
-0.20354,-0.669747,0.663828,0.034874,0.458762,1
0.198816,-0.210748,-0.245203,0.427925,1.195412,1
-0.594301,0.067775,1.636412,-1.345377,-0.154591,1
-0.427779,-0.551989,1.187585,0.590452,1.860475,1
-0.480795,0.059366,0.815131,1.350727,-0.154591,1
-0.00284,0.190829,0.720511,-1.088553,-0.41959,1
-0.756681,-0.210277,-0.227288,1.01225,-0.154591,1
-0.796059,-0.719167,-1.628533,1.964992,-1.527682,1
-0.779665,-0.58686,-0.593036,0.077085,-0.154591,1
-0.694347,-0.948514,-0.151674,1.81838,2.283021,1
0.399105,-0.386362,1.860759,-1.365859,-0.763912,1
-0.797945,-0.841593,-1.870332,1.400075,-1.451041,1
-0.410907,0.050859,1.084698,-1.227734,-1.010516,1
-0.068992,-0.201493,1.194987,0.466602,2.27448,1
-0.440678,-0.205462,1.720412,0.538182,0.519352,1
-0.385092,-0.265157,0.988615,0.590809,1.35979,1
-0.801605,-0.928981,0.039804,0.365908,-0.154591,1
-0.40306,0.026599,1.824535,-1.523399,0.862814,1
-0.77023,-0.942147,-0.436533,-0.846606,-0.154591,1
-0.243755,0.046407,1.729862,-1.311047,-0.61274,1
0.285188,0.435086,0.701375,0.870097,-1.130066,1
-0.222565,-0.289384,0.310001,0.855556,2.788356,1
-1.260801,-0.713762,0.033599,0.863233,-1.808453,1
-1.046648,-1.868602,-1.798098,-2.109932,-1.440616,1
-0.081308,0.800377,-0.219608,-0.094706,-0.622465,1
-0.771405,-0.980069,-0.34134,1.151475,-0.154591,1
1.185805,-0.035835,0.339897,0.310135,-1.047476,1
0.325745,0.735256,1.233097,-1.113838,-0.439535,1
0.063439,-0.984154,1.295208,-1.210753,0.662547,1
-0.446182,0.528811,0.009617,-0.009441,0.333588,1
-0.765055,-0.95221,-0.40783,1.288549,1.415395,1
-0.402231,-0.200633,0.383263,2.232167,1.607424,1
-0.646766,-0.882199,0.294019,-1.705212,3.720466,1
0.941059,-0.476327,1.861594,-1.16389,-0.591516,1
-0.1269,0.033654,0.559988,0.650986,2.299272,1
0.297363,1.731888,-0.128452,0.420756,-0.597486,1
-1.081297,-0.713668,0.067737,1.52788,-1.506119,1
-0.664452,0.065404,-0.003642,0.62563,0.773871,1
-0.687602,-0.950318,-0.062033,1.876197,-0.154591,1
-0.540533,0.026696,-0.085277,1.129717,-1.355507,1
-0.266598,-0.127273,0.803699,-1.172405,-0.591587,1
0.108019,0.112895,0.685555,-1.050501,-0.383309,1
-0.671011,-0.308158,-0.169788,1.506546,-1.207917,1
1.520468,1.321973,-1.356331,-0.721162,-0.299156,1
0.41359,-0.760722,1.221794,0.980906,1.577846,1
-0.194256,-1.237015,0.79852,0.494522,-1.083402,1
-0.763885,-0.513783,-0.535759,0.132737,-0.154591,1
-0.669318,-0.529887,-0.002123,1.741868,-0.154591,1
-0.624448,-0.296961,0.885142,-1.469678,1.977185,1
0.054985,0.007458,-0.018172,-0.050066,1.298693,1
-0.723088,-0.690751,0.872237,0.478141,-0.895949,1
-0.746901,-0.782116,-0.408458,0.300335,-0.154591,1
-0.755724,-0.789465,0.085541,1.688863,-0.904009,1
0.157921,-0.592258,1.202811,1.749485,-1.004271,1
-0.788309,-0.527189,-0.375322,0.930234,-1.264292,1
-0.789285,-0.671851,-0.630391,-0.064069,1.271015,1
-0.69886,-0.701336,0.195172,0.301426,1.805549,1
-0.439547,-0.390034,1.008023,0.808662,-1.324227,1
-0.712281,-0.59076,-0.33789,0.407096,-0.154591,1
-0.425304,-0.572539,1.386826,0.464941,-0.890734,1
1.077225,0.444282,-1.367557,0.03328,0.752506,1
0.095078,1.453473,0.456796,0.03334,-0.407502,1
-0.352888,-0.800208,0.926005,1.048441,2.438112,1
-0.037061,-0.138973,0.642883,-1.689626,2.241766,1
0.527747,-0.001085,1.59841,-1.123544,-0.618464,1
-0.517274,0.140168,0.74927,0.29687,-0.900819,1
-0.706018,-0.531987,0.406388,0.30808,-0.498414,1
-0.801895,-0.619038,-0.560284,0.148824,-0.154591,1
0.077016,-0.312346,1.349095,0.731189,1.54982,1
-0.26217,-0.239316,1.051377,0.412588,2.08341,1
-1.065386,-0.587417,0.402334,1.016465,-1.120709,1
-0.566295,-0.723215,-0.370188,1.01666,1.51144,1
-1.117288,-2.143872,-2.037158,-1.667728,-0.154591,1
-0.24669,-0.708165,0.720263,0.844305,0.868956,1
