Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
-1.991629,-1.94524,-1.543155,-1.475026,-1.433459,-1.43853,-1.465239,0
0.466328,0.373892,0.728848,0.712703,0.153957,0.327607,0.547326,1
0.466328,0.323476,0.848427,0.49842,0.185524,0.491899,0.69108,1
-0.950122,-0.936922,-1.064838,-1.066867,-1.074937,-0.9776,-1.069914,0
-0.950122,-1.08817,-0.945259,-1.077071,-1.061408,-1.018673,-1.069914,0
0.133045,-0.029435,0.250532,-0.143409,-0.236133,0.245461,-0.351141,1
-1.616686,-1.642745,-1.303997,-1.342374,-1.325226,-1.315311,-1.321484,1
-0.70016,-0.987338,-0.586522,-0.951563,-1.016311,-0.900018,-0.854282,1
-2.033289,-1.995656,-1.782313,-1.506658,-1.462772,-1.465912,-1.501178,0
0.549648,0.575556,1.326744,0.530052,0.041214,0.058351,0.97859,1
0.716289,0.726803,0.609269,0.547399,0.280228,0.761155,0.69108,1
0.716289,0.52514,0.728848,0.916782,0.228367,0.697264,0.942651,1
-0.575179,-0.634426,-0.347364,-0.793401,-0.858472,-0.676398,-0.746466,1
-1.616686,-1.743577,-1.184418,-1.358701,-1.343264,-1.338129,-1.321484,1
-0.70016,-0.785674,-0.108206,-0.626056,-0.853962,-0.822435,-0.315202,1
0.133045,-0.029435,0.370111,0.29128,-0.166232,0.122242,0.367632,1
-0.408538,-0.331931,-0.347364,-0.491364,-0.551812,-0.083122,-0.602711,1
-0.533519,-0.785674,0.250532,-0.604628,-0.680338,-0.000976,-0.818343,1
-1.783327,-1.743577,-1.184418,-1.432169,-1.404145,-1.365511,-1.4293,0
-2.24159,-2.19732,-1.662734,-1.525025,-1.494339,-1.502421,-1.49399,0
-1.575026,-1.541913,-1.543155,-1.35768,-1.343264,-1.333566,-1.307109,0
-1.908308,-1.995656,-1.423576,-1.487271,-1.449242,-1.411148,-1.49399,0
-2.783174,-2.802311,-2.260629,-1.637269,-1.580024,-1.602822,-1.65212,0
0.174706,0.27306,0.609269,0.340259,-0.157213,0.783973,0.619203,1
-0.241897,-0.079851,-0.466943,-0.343407,-0.445834,-0.178959,-0.351141,1
-0.200237,-0.331931,-0.227785,-0.219939,-0.242897,-0.073995,-0.135509,1
-1.824988,-1.844408,-1.662734,-1.388292,-1.356794,-1.342693,-1.393362,0
1.799456,1.281378,1.087585,1.675957,1.68951,2.463401,0.69108,1
0.341347,0.575556,0.250532,0.611684,0.079546,1.568923,0.655142,1
0.299687,0.323476,0.48969,0.57699,0.650024,0.893501,0.152001,1
0.174706,0.121812,-0.347364,0.297402,-0.028686,-0.060304,0.475448,1
1.007911,1.079715,1.087585,1.289227,1.0108,1.231212,1.23016,1
0.424667,0.27306,-0.227785,0.37087,0.038959,0.377808,0.583264,1
0.79961,0.726803,0.48969,0.505563,0.237386,0.660755,0.43951,1
0.674629,0.424308,0.609269,0.803518,-0.010648,0.195261,1.050467,1
0.674629,0.676387,0.48969,1.60657,0.85747,1.381813,0.727019,1
-0.408538,-0.331931,0.250532,-0.550547,-0.738964,-0.539488,-0.318796,1
-0.533519,-0.584011,-0.586522,-0.793401,-0.763768,-0.712908,-0.782404,0
0.049725,0.222644,-0.108206,0.102506,-0.357895,0.327607,0.080123,1
-0.366878,-0.130267,0.250532,-0.30055,-0.65328,-0.366069,0.076529,1
-1.450045,-1.441081,-0.706101,-1.264824,-1.322971,-1.109946,-1.17773,0
-1.533366,-1.592329,-1.543155,-1.33115,-1.2666,-1.278802,-1.357423,0
-1.450045,-1.289833,-1.543155,-1.291355,-1.250816,-1.283365,-1.256795,0
-1.450045,-1.441081,-1.423576,-1.299518,-1.255325,-1.224038,-1.33586,0
-1.116763,-0.936922,-1.184418,-1.059725,-0.957685,-1.192092,-1.069914,0
-1.075103,-0.987338,-1.064838,-1.052582,-1.02984,-0.991291,-1.04835,0
-0.783481,-0.886506,-0.945259,-0.904625,-0.754748,-0.968473,-0.998036,0
-0.366878,-0.533595,-0.586522,-0.510752,-0.493186,-0.680962,-0.394267,0
-0.283557,-0.130267,-0.466943,-0.315856,-0.121135,-0.521234,-0.387079,0
-0.283557,-0.382347,-0.82568,-0.616873,-0.497695,-0.731162,-0.653025,0
0.299687,0.575556,0.48969,0.413727,0.32758,0.199825,0.705456,0
0.299687,0.424308,0.011373,0.145363,0.507968,0.012715,-0.149884,0
0.466328,0.52514,0.250532,0.383115,0.593652,0.36868,0.187939,0
0.466328,0.726803,0.968006,0.85862,0.609436,0.815919,0.949839,0
0.549648,0.625971,-0.108206,0.693316,0.810118,0.898065,0.295755,0
0.591308,0.676387,0.609269,0.651479,0.381696,0.304789,0.942651,1
0.632969,0.676387,0.250532,0.531073,0.722179,0.386935,0.382008,1
0.966251,1.029299,0.728848,1.107596,0.93639,1.15363,1.222972,1
1.049571,1.38221,1.087585,1.381062,1.340008,1.463959,1.373915,1
1.549495,1.432626,1.446323,2.195338,2.356946,2.367564,1.877056,1
1.799456,1.987201,1.446323,3.395324,3.545252,3.599753,2.045968,1
-2.033289,-1.995656,-1.782313,-1.464822,-1.428949,-1.388329,-1.501178,0
-1.658347,-1.693161,-1.543155,-1.381149,-1.327481,-1.370075,-1.393362,0
-1.450045,-1.441081,-1.064838,-1.285232,-1.291403,-1.201219,-1.285546,0
-1.366725,-1.390665,-1.184418,-1.244416,-1.18317,-1.278802,-1.249607,0
-1.325064,-1.390665,-0.82568,-1.251559,-1.207973,-1.21491,-1.263982,0
-1.283404,-1.289833,-1.184418,-1.167887,-1.054644,-1.059746,-1.253201,0
-1.241744,-1.239417,-1.184418,-1.166866,-1.149347,-1.082564,-1.17773,0
-1.200083,-1.340249,-1.064838,-1.180131,-1.194444,-1.050619,-1.17773,0
-1.075103,-1.08817,-1.184418,-1.121969,-1.016311,-1.201219,-1.17773,0
-0.783481,-0.735258,-0.82568,-0.91993,-0.772787,-0.931963,-1.069914,0
-0.70016,-0.584011,-0.347364,-0.760749,-0.673574,-0.776799,-0.775217,0
-0.491859,-0.382347,-0.945259,-0.65973,-0.565341,-0.644453,-0.710527,0
-0.491859,-0.533595,-0.586522,-0.731157,-0.738964,-0.571434,-0.811155,0
-0.366878,-0.382347,-0.227785,-0.379121,-0.046725,-0.594252,-0.746466,0
-0.325218,-0.382347,-0.945259,-0.644424,-0.632986,-0.667271,-0.782404,0
-0.283557,-0.079851,-0.586522,-0.530139,-0.466127,-0.439088,-0.674588,0
-0.241897,-0.079851,0.130953,-0.511772,-0.472892,-0.457343,-0.534428,0
-0.200237,-0.231099,-0.706101,-0.475038,-0.260936,-0.699217,-0.631462,0
-0.158577,-0.180683,-0.466943,-0.522996,-0.468382,-0.439088,-0.667401,0
-0.033596,-0.180683,-0.466943,-0.3781,-0.319562,-0.215468,-0.559585,0
-0.033596,-0.130267,-0.347364,-0.035247,0.199054,-0.133323,-0.279263,0
0.008065,0.323476,-0.347364,-0.239326,-0.175252,-0.197214,-0.340359,0
0.216366,0.323476,0.370111,0.176995,0.023175,0.13137,0.080123,0
0.258026,0.323476,0.130953,0.107608,0.318561,0.154188,-0.167853,0
0.258026,0.121812,-0.706101,0.208627,0.383951,-0.087686,-0.09957,0
0.424667,0.52514,0.609269,0.482094,0.627475,0.309353,0.306537,0
0.632969,0.676387,0.370111,0.632092,0.643259,0.446262,0.511387,0
0.716289,0.726803,0.48969,0.826987,1.076191,0.523845,0.547326,1
0.716289,0.878051,0.848427,0.887191,0.769531,1.226649,0.766551,1
0.716289,0.625971,0.48969,0.501481,0.600417,0.50559,0.367632,0
0.75795,0.978883,1.207164,1.171881,1.407654,1.021284,0.906712,0
0.79961,0.777219,0.609269,0.619847,0.740218,0.637936,0.313724,0
0.84127,0.878051,0.48969,0.57699,0.4065,0.930011,0.762958,1
0.84127,0.625971,0.728848,0.869844,0.746982,0.55579,1.194221,1
0.84127,0.777219,0.728848,1.241268,1.019819,1.025847,1.697363,1
0.924591,0.878051,0.370111,1.09127,1.008545,1.076048,0.403571,1
0.966251,0.726803,1.326744,0.642296,0.595907,0.491899,0.820459,0
1.132892,1.180547,0.968006,1.324941,1.00178,1.829052,0.957026,1
1.591155,1.785538,2.163797,2.538191,2.282536,2.089181,2.344258,1
1.674476,1.735122,1.087585,1.416776,2.007444,1.632814,1.427823,0
-2.991475,-2.903143,-2.14105,-1.648493,-1.586788,-1.607385,-1.616181,0
-2.616533,-2.600647,-2.021471,-1.598494,-1.530417,-1.589131,-1.623369,0
-1.408385,-1.441081,-1.303997,-1.194417,-1.070428,-1.169274,-1.285546,0
-1.033442,-0.936922,-1.303997,-1.145438,-1.097486,-1.11451,-1.166948,0
-1.033442,-1.189002,-0.945259,-1.164826,-1.151602,-1.109946,-1.131009,0
-1.033442,-1.08817,-0.706101,-1.082173,-1.000527,-1.000418,-1.17773,0
-0.74182,-0.735258,-0.706101,-0.852584,-0.707397,-0.785926,-0.998036,0
-0.70016,-0.785674,-0.706101,-0.915849,-0.7322,-0.9274,-1.069914,0
-0.61684,-0.684842,-0.82568,-0.796463,-0.673574,-0.804181,-0.854282,0
-0.491859,-0.634426,-0.82568,-0.871972,-0.529263,-1.333566,-0.933347,0
-0.325218,-0.382347,-0.586522,-0.391365,0.093076,-0.429961,-0.79678,0
-0.158577,0.676387,0.48969,0.585154,0.674827,0.532972,0.48623,0
-0.116916,-0.029435,-0.227785,-0.468915,-0.238388,-0.594252,-0.649431,0
-0.033596,-0.281515,-0.227785,-0.600547,-0.549557,-0.534925,-0.613493,0
0.091385,0.121812,0.48969,-0.167899,-0.051235,-0.265669,-0.14629,1
0.216366,0.323476,0.48969,0.31883,0.474145,0.186134,0.223878,0
0.258026,0.323476,0.130953,0.043323,0.25768,-0.110504,-0.063631,0
0.258026,0.323476,0.250532,0.018834,0.25317,-0.315869,-0.063631,0
0.258026,0.222644,-0.108206,-0.034227,0.208073,-0.160705,-0.124727,0
0.299687,0.071396,-0.227785,-0.137287,0.045724,-0.096813,-0.311608,0
0.424667,0.323476,0.130953,0.084139,0.158466,0.354989,-0.09957,0
0.549648,0.52514,0.130953,0.204546,0.093076,0.542099,0.116062,1
0.591308,0.625971,0.609269,0.381074,0.593652,0.090297,0.360445,0
0.632969,0.02098,0.130953,0.224954,0.39748,0.140497,0.209502,0
0.632969,0.676387,0.48969,0.684132,0.654533,0.756591,0.69108,1
0.75795,0.827635,1.207164,0.623929,0.496694,0.697264,0.784521,1
0.79961,1.029299,0.968006,0.824947,1.049132,0.852428,0.59764,1
0.84127,0.878051,0.968006,0.515767,0.505713,0.669882,0.536544,1
0.84127,0.625971,0.848427,0.714744,1.107758,0.706391,0.231066,0
0.966251,0.928467,0.609269,0.683112,0.877764,0.532972,0.583264,1
0.966251,0.676387,0.848427,0.664744,0.573359,1.463959,0.353257,0
1.007911,1.130131,0.848427,1.032087,1.38736,0.783973,0.834835,1
1.049571,0.978883,0.968006,1.306574,1.588042,1.395504,1.014528,0
1.091232,1.130131,0.968006,1.353512,1.61961,1.637378,0.834835,1
1.091232,1.331794,0.848427,1.489224,1.664707,2.020726,1.050467,1
1.132892,0.928467,0.848427,1.017801,0.886783,0.911756,1.219379,0
1.216213,1.180547,0.968006,1.699426,1.989405,1.678451,1.373915,1
1.382854,1.180547,1.207164,1.353512,1.276872,1.915761,1.302037,1
1.466174,1.684706,1.446323,1.852485,1.876663,1.970525,1.596734,1
1.466174,1.533458,0.848427,1.697385,2.259987,1.34074,1.143907,1
1.549495,1.63429,1.326744,1.059638,2.431356,2.39951,1.542826,1
1.591155,1.38221,0.968006,1.860649,2.307339,1.518723,1.510482,1
-2.574873,-2.600647,-2.021471,-1.607677,-1.552966,-1.566312,-1.626963,0
-2.366571,-2.247736,-1.901892,-1.557678,-1.487575,-1.643895,-1.573055,0
-2.19993,-2.046072,-1.662734,-1.493393,-1.433459,-1.475039,-1.497584,0
-1.700007,-1.693161,-1.303997,-1.424006,-1.343264,-1.406584,-1.443676,0
-1.616686,-1.793993,-1.303997,-1.345436,-1.264345,-1.411148,-1.353829,0
-1.575026,-1.491497,-1.303997,-1.299518,-1.18317,-1.374638,-1.328672,0
-1.450045,-1.491497,-1.184418,-1.33115,-1.295913,-1.324438,-1.303515,0
-1.450045,-1.441081,-1.303997,-1.337272,-1.271109,-1.338129,-1.314297,0
-1.366725,-1.441081,-1.543155,-1.327068,-1.2666,-1.329002,-1.328672,0
-1.325064,-1.340249,-1.184418,-1.212784,-1.133563,-1.182965,-1.267576,0
-1.200083,-1.239417,-1.184418,-1.220947,-1.167386,-1.292493,-1.15976,0
-1.033442,-0.987338,-0.586522,-1.050541,-0.923862,-1.105382,-1.091477,0
-1.033442,-0.936922,-1.184418,-1.017888,-0.939646,-1.0278,-1.141791,0
-1.033442,-1.441081,-0.945259,-1.12503,-1.059153,-1.096255,-1.141791,0
-0.825141,-0.83609,-0.706101,-0.864829,-0.856217,-0.808744,-0.951316,0
-0.783481,-0.83609,-0.82568,-1.060745,-1.083957,-0.918272,-1.012412,0
-0.74182,-0.735258,-0.706101,-0.796463,-0.684848,-0.995855,-0.771623,0
-0.74182,-0.684842,-0.466943,-0.883196,-0.820139,-0.909145,-0.818343,0
-0.6585,-0.533595,-1.064838,-0.953604,-0.982488,-0.931963,-0.854282,0
-0.575179,0.27306,-0.706101,-0.820952,-0.741219,-0.826999,-0.850688,0
-0.533519,-0.684842,-1.184418,-0.907686,-0.81112,-1.0278,-0.926159,0
-0.408538,-0.533595,-0.347364,-0.698505,-0.64877,-0.639889,-0.696152,0
-0.408538,-0.483179,-0.108206,-0.802585,-0.73671,-0.804181,-0.818343,0
-0.408538,-0.584011,-0.586522,-0.675035,-0.549557,-0.744853,-0.710527,0
-0.366878,-0.533595,-0.347364,-0.683199,-0.545047,-0.886327,-0.63865,0
-0.241897,-0.382347,-0.466943,-0.479119,-0.357895,-0.644453,-0.728496,0
-0.200237,-0.432763,-0.347364,-0.613812,-0.587889,-0.708344,-0.534428,0
-0.075256,-0.079851,-0.108206,-0.393406,-0.242897,-0.539488,-0.383485,0
0.008065,-0.180683,-0.82568,-0.534221,-0.324072,-0.667271,-0.566773,0
0.049725,-0.029435,-0.227785,-0.341366,-0.292504,-0.375197,-0.351141,0
0.049725,0.121812,-0.227785,-0.348509,-0.285739,-0.512106,-0.293639,0
0.091385,0.071396,-0.108206,-0.099532,-0.193291,-0.105941,-0.016911,0
0.091385,0.02098,-0.227785,-0.451569,-0.412011,-0.530361,-0.297233,0
0.133045,0.02098,-0.108206,-0.257693,-0.222604,-0.032922,-0.279263,0
0.216366,0.172228,0.370111,0.089241,0.237386,0.058351,0.026215,1
0.341347,0.424308,0.848427,0.832089,0.771786,0.5923,0.497012,1
0.383007,0.625971,0.370111,0.729029,1.245304,0.464517,0.274192,1
0.383007,0.121812,-0.227785,-0.110756,-0.026432,-0.274796,-0.016911,0
0.383007,0.121812,0.48969,0.119853,0.325325,0.099424,-0.113946,0
0.424667,0.474724,0.370111,0.089241,-0.046725,0.263716,0.331694,0
0.424667,0.323476,-0.347364,0.046385,0.433558,-0.083122,-0.30442,0
0.424667,0.676387,0.48969,0.135159,0.005136,0.36868,0.231066,0
0.424667,0.424308,0.370111,0.116792,0.005136,0.277407,0.134031,0
0.466328,0.52514,0.011373,0.199444,0.244151,0.035533,0.223878,1
0.466328,0.52514,0.011373,0.001487,0.144937,-0.14245,-0.00613,1
0.466328,0.625971,0.250532,0.159648,0.381696,0.04466,0.040591,1
0.466328,0.625971,0.609269,0.433115,0.814628,-0.133323,0.288567,0
0.507988,0.575556,0.609269,0.217811,0.199054,0.428008,0.144813,0
0.507988,0.52514,0.609269,0.467808,0.571104,0.633373,0.396383,0
0.591308,0.575556,0.130953,-0.0679,-0.076038,-0.010104,0.026215,1
0.632969,0.625971,0.728848,0.513726,0.631985,0.400626,0.586858,0
0.632969,0.625971,0.250532,0.202505,0.284738,0.021842,0.259816,0
0.632969,0.676387,0.370111,0.469849,0.368167,0.085733,1.086406,1
0.632969,0.676387,0.728848,0.529032,0.591398,0.610554,0.511387,1
0.632969,0.777219,0.130953,-0.107695,-0.021922,-0.201777,0.001058,0
0.79961,0.726803,0.609269,0.437196,0.55983,0.36868,0.511387,1
0.84127,0.726803,0.48969,0.638214,0.992761,0.309353,0.367632,0
0.84127,0.928467,0.848427,0.906578,0.922861,1.107993,0.971402,0
0.84127,0.777219,0.48969,0.785151,1.225011,0.391499,0.453885,0
0.88293,0.575556,0.250532,0.413727,0.302777,0.542099,0.619203,1
0.924591,0.878051,0.728848,1.103515,1.342263,1.139939,0.906712,1
1.049571,1.079715,1.087585,1.113719,1.761665,-0.000976,0.935463,1
1.049571,1.079715,0.968006,1.294329,1.346773,1.212958,1.240942,1
1.049571,1.130131,1.326744,1.630039,1.486573,1.915761,1.38829,1
1.049571,0.676387,0.609269,1.140249,0.995016,1.532414,0.507793,0
1.091232,1.180547,0.48969,1.288206,1.473044,1.190139,1.194221,1
1.091232,1.230962,0.609269,0.928007,1.008545,-0.502979,1.158283,0
1.132892,0.928467,0.370111,1.1178,1.30393,0.980211,0.69108,1
1.132892,1.079715,1.446323,1.668814,1.757155,2.203272,1.165471,1
1.257873,1.079715,0.130953,0.890252,1.096484,1.080611,0.619203,1
1.341193,1.230962,0.728848,1.492286,1.297166,1.847307,1.625485,1
1.757796,1.483042,1.924639,3.069818,3.969164,1.678451,2.73599,1
-2.908155,-2.852727,-2.380208,-1.634208,-1.577769,-1.57544,-1.65212,0
-1.283404,-1.239417,-1.064838,-1.230131,-1.10876,-1.178401,-1.231638,0
-1.075103,-1.08817,-1.184418,-1.108704,-0.996017,-1.078,-1.163354,0
-0.866801,-0.83609,-0.706101,-1.028092,-1.059153,-0.959345,-0.980067,0
-0.575179,-0.382347,-0.706101,-0.642383,-0.545047,-0.521234,-0.811155,0
-0.241897,-0.331931,-0.586522,-0.516874,-0.222604,-0.60338,-0.714121,0
-0.075256,-0.180683,0.011373,-0.307693,-0.082803,-0.439088,-0.861469,0
0.174706,0.222644,0.370111,-0.051574,0.223857,-0.334124,-0.078007,0
0.258026,-0.029435,-0.466943,0.171893,0.447087,0.140497,-0.232543,0
0.466328,0.424308,0.48969,0.079037,0.153957,0.36868,-0.171447,0
0.549648,0.575556,0.728848,0.436176,0.469636,0.542099,0.223878,1
0.632969,0.52514,0.968006,0.635153,0.286993,0.701828,0.906712,1
0.716289,0.827635,0.728848,1.058617,1.556474,0.633373,0.471855,1
0.75795,0.676387,0.370111,0.49944,0.352383,0.710955,0.511387,1
0.75795,0.676387,1.207164,1.234125,1.678236,1.135375,0.64436,0
0.75795,0.878051,1.446323,0.969843,0.992761,1.194703,0.949839,1
0.79961,0.52514,0.48969,0.248423,0.595907,0.177006,-0.078007,0
0.88293,1.079715,0.728848,1.135147,1.245304,1.048666,1.014528,1
0.966251,0.928467,0.728848,0.594337,0.613946,0.765719,0.583264,1
0.966251,0.928467,0.728848,0.889232,0.92737,1.432013,0.547326,0
1.091232,0.474724,0.728848,0.91066,1.008545,1.117121,0.676705,0
1.132892,1.230962,0.848427,1.539224,1.714313,1.550669,1.194221,1
1.174552,0.928467,0.848427,1.238207,1.279127,1.500468,0.942651,0
1.216213,1.180547,1.326744,1.206575,0.963448,1.710397,1.089999,1
1.382854,1.230962,1.207164,1.564734,1.436967,1.372686,1.733301,1
1.591155,1.180547,1.446323,2.165747,2.663606,2.331055,1.377509,1
1.757796,1.583874,2.044218,2.465743,2.302829,3.04755,2.362228,1
-1.991629,-1.844408,-1.662734,-1.48625,-1.428949,-1.479603,-1.465239,0
-1.866648,-1.844408,-1.543155,-1.416863,-1.363558,-1.392893,-1.400549,0
-1.866648,-1.894824,-1.782313,-1.447475,-1.386107,-1.506985,-1.465239,0
-1.366725,-1.441081,-1.303997,-1.30462,-1.293658,-1.178401,-1.321484,0
-1.116763,-1.189002,-1.184418,-1.131152,-1.011801,-1.233165,-1.156166,0
-0.74182,-0.83609,-0.945259,-0.993399,-1.018566,-0.886327,-0.962098,0
-0.70016,-0.684842,-0.82568,-0.989317,-1.065918,-0.909145,-0.818343,0
-0.70016,-0.886506,-1.064838,-1.02299,-0.946411,-1.109946,-0.998036,0
-0.6585,-0.634426,-0.466943,-0.86789,-0.858472,-0.895454,-0.782404,0
-0.491859,-0.382347,-0.586522,-0.859727,-0.937391,-0.795053,-0.670995,0
-0.491859,-0.533595,-0.466943,-0.676056,-0.549557,-0.744853,-0.710527,0
-0.450198,-0.634426,-0.466943,-0.939318,-0.932882,-1.087128,-0.818343,0
-0.408538,-0.432763,-0.82568,-0.839319,-0.878765,-0.744853,-0.803968,0
-0.408538,-0.735258,-0.945259,-0.788299,-0.766023,-0.863508,-0.746466,0
-0.408538,-0.584011,-0.347364,-0.829115,-0.761513,-0.9274,-0.742872,0
-0.325218,-0.432763,-0.347364,-0.821972,-0.88553,-0.767671,-0.631462,0
-0.283557,-0.180683,-0.466943,-0.648505,-0.626222,-0.708344,-0.46255,0
-0.075256,-0.029435,-0.227785,-0.521976,-0.660045,-0.425397,-0.315202,0
-0.033596,0.071396,0.011373,-0.388304,-0.292504,-0.366069,-0.487707,0
0.008065,-0.029435,-0.347364,-0.35055,-0.274465,-0.274796,-0.509271,1
0.008065,0.172228,0.011373,0.091282,0.275718,0.012715,-0.117539,1
0.049725,0.172228,-0.227785,-0.097491,0.140427,0.18157,-0.171447,0
0.049725,0.02098,-0.347364,-0.121981,-0.060254,-0.069431,-0.171447,0
0.049725,-0.130267,-0.347364,-0.418916,-0.278975,-0.662707,-0.315202,1
0.091385,-0.029435,0.011373,-0.198511,-0.105351,-0.224596,-0.351141,0
0.091385,0.424308,0.370111,-0.04341,0.027685,-0.297614,0.148407,1
0.174706,0.02098,-0.347364,-0.356672,-0.292504,-0.448215,-0.243325,1
0.216366,0.071396,0.250532,-0.076063,-0.026432,-0.042049,-0.020505,1
0.216366,0.424308,0.011373,-0.154634,-0.067019,-0.439088,0.008246,0
0.258026,0.222644,0.250532,-0.09341,-0.064764,-0.046613,0.05856,0
0.424667,0.424308,0.130953,0.088221,0.487674,-0.00554,-0.157072,0
0.424667,0.323476,0.250532,0.314749,0.571104,0.313916,0.001058,0
0.507988,0.121812,0.370111,0.418829,0.350129,0.382371,0.583264,1
0.507988,0.575556,0.130953,0.319851,0.329835,0.309353,0.3281,1
0.507988,0.52514,0.011373,-0.133205,-0.150448,-0.251978,0.187939,0
0.549648,0.575556,-0.108206,0.328014,0.289248,0.167879,0.295755,0
0.591308,0.625971,-0.108206,0.219852,0.336599,0.030969,0.346069,1
0.591308,0.323476,-0.108206,0.275974,0.636495,-0.083122,0.134031,1
0.591308,0.52514,0.370111,0.442298,0.438068,0.542099,0.500605,1
0.591308,0.424308,0.609269,0.514746,0.589143,0.656191,0.288567,1
0.632969,0.625971,0.48969,0.373932,0.368167,0.190697,0.475448,1
0.674629,0.827635,0.609269,0.603521,0.598162,0.377808,0.838429,1
0.674629,0.827635,0.250532,0.623929,0.320815,0.656191,0.798896,1
0.716289,0.424308,1.207164,0.513726,0.710905,0.628809,0.39279,1
0.716289,0.878051,0.609269,0.519848,0.420029,0.843301,0.561701,0
0.75795,0.625971,0.848427,0.843314,0.938645,0.971084,0.561701,1
0.79961,0.928467,0.968006,1.148412,1.653432,0.902629,0.669517,1
0.79961,1.180547,0.370111,0.522909,0.426793,0.145061,0.798896,1
0.79961,0.625971,0.370111,0.280055,0.395226,-0.087686,0.324506,1
0.79961,0.726803,0.609269,0.52393,0.548555,0.701828,0.475448,1
0.84127,0.777219,-0.108206,0.966782,1.130307,0.793101,0.874367,1
0.88293,0.827635,0.728848,0.792294,0.866489,0.286534,0.511387,1
0.88293,0.978883,1.326744,0.973924,0.706395,1.368122,0.97859,0
0.966251,0.928467,0.848427,0.906578,0.663553,1.021284,1.194221,1
1.007911,1.029299,1.207164,1.342287,1.285892,1.053229,1.337976,1
1.049571,1.130131,0.728848,1.095352,1.15511,0.984775,0.870774,1
1.049571,0.878051,0.728848,0.912701,1.182169,0.45539,1.151095,1
1.049571,0.878051,0.48969,0.772906,0.859725,0.811355,0.583264,1
1.049571,1.130131,1.326744,0.922905,1.078445,0.596863,1.032498,1
1.049571,1.180547,1.565902,1.221881,1.491083,1.144503,1.413447,1
1.049571,1.029299,0.848427,0.665765,0.613946,0.199825,1.050467,1
1.049571,1.029299,0.848427,1.063719,0.972467,1.231212,1.075624,1
1.049571,1.180547,1.207164,1.101474,1.073936,1.053229,1.158283,1
1.132892,1.230962,0.728848,1.229023,1.184423,1.171885,1.143907,1
1.132892,1.029299,0.968006,0.882089,0.63424,0.482772,0.719831,1
1.174552,1.331794,1.326744,1.908607,2.21489,1.651069,1.661424,1
1.216213,1.029299,0.370111,0.916782,0.907077,1.130812,0.856398,1
1.216213,1.331794,1.446323,1.288206,1.281382,1.345304,1.27688,0
1.257873,1.281378,1.087585,1.487184,1.551964,2.020726,1.158283,1
1.257873,1.029299,0.728848,1.424939,2.027738,1.254031,0.734207,1
1.257873,1.230962,1.326744,1.366777,1.175404,1.774288,1.337976,0
1.341193,1.432626,1.207164,2.155543,2.393023,2.093744,1.801585,1
1.341193,1.281378,0.848427,1.231064,1.252069,0.605991,1.589547,1
1.507835,1.432626,1.685481,1.244329,1.333244,1.322485,1.603922,1
1.507835,1.230962,0.728848,1.500449,1.139326,1.947707,1.445792,1
1.549495,1.483042,0.848427,2.675945,3.996222,1.75147,1.402666,1
1.674476,1.533458,1.087585,1.965749,2.316359,1.701269,1.409853,1
2.132739,1.936785,1.685481,3.508588,3.766228,3.595189,3.131315,1
-2.408231,-2.802311,-1.543155,-1.367884,-1.311697,-1.310747,-1.38258,0
-1.450045,-1.592329,-0.945259,-0.871972,-0.842688,-1.073437,-0.814749,0
-1.200083,-1.289833,-1.064838,-1.102581,-0.87651,-1.25142,-1.235231,0
-1.200083,-0.886506,-0.586522,-0.369937,-0.163977,-0.439088,-0.538022,0
-0.783481,-0.987338,-0.227785,-0.367896,-0.387208,-0.160705,-0.394267,0
-0.491859,-0.483179,-0.82568,-0.768912,-0.628477,-0.197214,-0.972879,0
-0.450198,-0.533595,-0.466943,-0.688301,-0.824649,-0.621634,-0.764435,0
-0.241897,-0.331931,0.370111,0.300463,0.408755,0.437135,0.062154,0
-0.200237,-0.130267,0.130953,-0.086267,-0.12339,0.008151,0.047778,0
-0.158577,-0.079851,0.250532,-0.109736,-0.067019,-0.215468,-0.387079,0
-0.116916,-0.281515,-0.108206,-0.301571,-0.071529,-0.352378,-0.494895,0
-0.075256,-0.382347,-0.586522,-0.437283,-0.080548,-0.233723,-0.667401,0
0.216366,0.071396,0.968006,0.687193,0.643259,1.098866,0.518575,0
0.424667,0.121812,1.207164,1.908607,2.501256,1.792543,1.226566,1
0.674629,0.474724,0.48969,0.597398,0.78306,0.843301,0.231066,1
0.75795,0.978883,0.609269,0.690254,0.586888,1.048666,0.762958,1
0.75795,0.676387,0.250532,0.425972,0.526007,0.473644,0.317318,0
0.84127,0.726803,0.968006,0.804539,0.92737,1.06692,0.70905,1
0.924591,0.978883,0.728848,0.887191,0.688356,1.29054,0.834835,0
1.049571,1.180547,0.609269,0.835151,1.297166,0.619682,0.443104,0
1.049571,0.928467,0.728848,1.174942,1.509122,1.254031,0.608421,1
1.216213,1.180547,1.326744,1.104535,1.114523,1.048666,1.208597,1
1.424514,1.180547,1.565902,2.01983,2.072835,2.025289,1.535639,1
1.507835,1.483042,1.326744,1.885138,1.583532,2.198708,1.99206,1
-2.074949,-2.046072,-1.782313,-1.48523,-1.435713,-1.456784,-1.472427,0
-1.366725,-1.441081,-1.303997,-1.310742,-1.316206,-1.310747,-1.274764,0
-1.158423,-1.189002,-0.945259,-1.165846,-1.169641,-1.091691,-1.098665,0
